Species,TotalMiss
Hypoponera_opacior_FMNHINS0003144838 ,18.4675932
Iberoformica_subrufa_CASENT0270631 ,73.3185020
Indomyrma_dasypyx_MCZ594236 ,22.7430279
Iridomyrmex_sanguineus_FMNHINS0003471633 ,16.8336276
Kalathomyrmex_emeryi_USNMENT00924119 ,90.1568242
Kartidris_sparsipila_CASENT0235130 ,17.1990204
Labidus_praedator_FMNHINS0003145665 ,21.0063037
Lachnomyrmex_pilosus_CUIC000115666 ,81.2731631
Lasiomyrma_in01_CASENT0366611 ,39.7980820
Lasiophanes_atriventris_CASENT0106235 ,72.2218020
Lasius_americanus_FMNHINS0000105181 ,14.6587450
Lenomyrmex_foveolatus_CASENT0625812 ,85.2953527
Lepisiota_canescens_CASENT0138305 ,81.5850901
Leptanilla_sp_RA0400atMCZ ,31.9628713
Leptanilloides_nomadus_RA0397atMCZ ,25.4356155
Leptogenys_kitteli_FMNHINS0003165525 ,18.6618956
Leptomyrmex_unicolor_FMNHINS0003145082 ,16.0389439
Leptothorax_sp_RA0366atMCZ ,16.9056108
Linepithema_humile_Genome ,76.0160449
Liometopum_luctuosum_FMNHINS0003145362 ,23.3945277
Liomyrmex_gestroi_CASENT0106198 ,14.1749452
Lioponera_cf_suscitata_CASENT0386895 ,18.6838035
Lividopone_sp_CASENT0732065 ,22.1356048
Lophomyrmex_sp_FMNHINS0003471778 ,32.2568025
Lordomyrma_sp_FMNHINS0003471826 ,16.7785970
Malagidris_jugum_CASENT0494278 ,13.7360044
Manica_hunteri_CASENT0633990 ,22.1199563
Martialis_heureka_CASENT0106181 ,28.8889816
Mayaponera_constricta_CASENT0636005 ,13.6277688
Mayriella_transfuga_RA0265atMCZ ,17.2031933
Megalomyrmex_balzani_FMNHINS0003145684 ,16.9043067
Megaponera_analis_FMNHINS0003165597 ,22.0164153
Melissotarsus_weissi_FMNHINS0003471522 ,16.2994917
Melophorus_sp_FMNHINS0003145083 ,20.9032844
Meranoplus_sp_FMNHINS0003145090 ,13.7944255
Mesoponera_sp_FMNHINS0003471709 ,17.8260042
Messor_bouvieri_RA0347atMCZ ,15.0405688
Metapone_madagascarica_RA0211atMCZ ,25.4833435
Microdaceton_ug01_CASENT0362426 ,77.8737843
Mischocyttarus_flavitarsis_CASENT0106320 ,53.4308062
Monomorium_floricola_FMNHINS0003165137 ,31.6994546
Mycetagroicus_inflatus_USNMENT00539680 ,91.9699653
Mycetarotes_parallelus_USNMENT00539651 ,86.8349056
Mycetomoellerius_zeteki_USNMENT01125246 ,87.3231392
Mycetophylax_simplex_USNMENT00538737 ,89.7124064
Mycetosoritis_hartmanni_USNMENT00924124 ,93.8897771
Mycocepurus_smithii_USNMENT00307504 ,89.7851720
Myopias_maligna_FMNHINS0003471807 ,23.3760103
Myopopone_castanea_RA0326atMCZ ,22.2714861
Myrcidris_epicharis_CASENT0106096 ,22.6397477
Myrmecia_nigrocincta_FMNHINS0003145093 ,18.8757586
Myrmecina_americana_FMNHINS0000105185 ,14.8932119
Myrmecocystus_depilis_FMNHINS0003145369 ,15.0635199
Myrmecorhynchus_emeryi_CASENT0227590 ,85.6500523
Myrmelachista_plebecula_FMNHINS0003145488 ,17.4021903
Myrmica_wheeleri_FMNHINS0003471188 ,14.1744235
Myrmicaria_natalensis_FMNHINS0003165599 ,15.7439695
Myrmicocrypta_sp_FMNHINS0003145508 ,14.5815457
Myrmoteras_sp_CUIC000009611 ,23.3374106
Neivamyrmex_opacithorax_FMNHINS0000062889 ,22.1030037
Neocerapachys_neotropicus_CASENT0732015 ,20.4510423
Neoponera_commutata_FMNHINS0003471648 ,13.0876343
Nesomyrmex_echinatinodis_FMNHINS0003165676 ,18.9227042
Nomamyrmex_esenbeckii_FMNHINS0003471328 ,20.9703122
Leptanilla_zhg_my06_CASENT0106373 ,43.7832368
Nothomyrmecia_macrops_RA0741atMCZ ,16.5681245
Notoncus_sp_RA0303atMCZ ,17.4063632
Notostigma_carazzii_CASENT0106112 ,92.4816717
Novomessor_cockerelli_FMNHINS0003145373 ,16.3602601
Nylanderia_bourbonica_FMNHINS0000062866 ,17.9115494
Ochetellus_sp_FMNHINS0003471721 ,47.5122776
Ochetomyrmex_semipolitus_CUIC000115667 ,15.7486640
Octostruma_sp_CUIC000115668 ,19.7126933
Ocymyrmex_picardi_RA0254atMCZ ,29.2650676
Odontomachus_ruginodis_FMNHINS0000078502 ,16.1915169
Odontoponera_sp_FMNHINS0003471791 ,18.3549239
Oecophylla_smaragdina_CASENT0106113 ,64.8229240
Onychomyrmex_hedleyi_FMNHINS0003145262 ,27.3470814
Ooceraea_australis_CASENT0106146 ,23.7719177
Opamyrma_hungvuong_CASENT0178347 ,25.5592388
Opisthopsis_major_FMNHINS0003145137 ,18.9761699
Orectognathus_nanus_FMNHINS0000105004 ,15.5290632
Oxyepoecus_sp_VOUCHEROLD037 ,24.6740545
Oxyopomyrmex_insularis_RA0346atMCZ ,17.1090415
Pachycondyla_impressa_FMNHINS0003471268 ,14.4347105
Paltothyreus_tarsatus_CUIC000116669 ,18.0659481
Papyrius_nitidus_FMNHINS0003145144 ,15.3308487
Paraparatrechina_sp_FMNHINS0003471578 ,17.0571405
Paraponera_clavata_FMNHINS0003165715 ,23.3186324
Parasyscia_dohertyi_CASENT0732020 ,22.6394869
Paratopula_th01_CASENT0010838 ,14.0171560
Paratrachymyrmex_cornetzi_USNMENT00439347 ,90.0248551
Paratrechina_longicornis_FMNHINS0003144862 ,25.7394575
Parvaponera_darwinii_CASENT0637361 ,21.0310806
Patagonomyrmex_angustus_RA1138atMCZ ,14.5815457
Pepsis_grossa_CASENT0106314 ,59.1412096
Perissomyrmex_snyderi_CASENT0106226 ,20.1057318
Petalomyrmex_phylax_CASENT0217048 ,78.0589584
Pheidole_flavens_FMNHINS0003145600 ,16.9731602
Philidris_cordata_RA0312atMCZ ,38.3649390
Phrynoponera_sp_CUIC000115670 ,14.6230143
Pilotrochus_besmerus_CASENT0135545 ,88.4686104
Plagiolepis_sp_FMNHINS0003471606 ,76.7311820
Platythyrea_sp_FMNHINS0003471822 ,24.6795315
Plectroctena_sp_CUIC000115671 ,16.7718160
Podomyrma_sp_FMNHINS0003145252 ,17.3294247
Poecilomyrma_myrmecodiae_CASENT0106144 ,21.6684967
Pogonomyrmex_badius_FMNHINS0003145383 ,16.9327349
Polyergus_mexicanus_FMNHINS0003165223 ,18.3570104
Polyrhachis_sokolova_FMNHINS0003145190 ,17.1301669
Ponera_pennsylvanica_FMNHINS0000105179 ,32.4325875
Prenolepis_imparis_FMNHINS0003471192 ,18.3776143
Prionopelta_antillana_FMNHINS0003145496 ,19.1848168
Pristomyrmex_sp_RA0278atMCZ ,19.2880970
Proatta_butteli_FMNHINS0003471779 ,14.9886679
Proceratium_sp_FMNHINS0003471710 ,23.7234073
Procryptocerus_pictipes_FMNHINS0003165677 ,14.7114284
Proformica_nasuta_RA0388atMCZ ,18.2701612
Prolasius_sp_RA0372atMCZ ,17.4830409
Propodilobus_pingorum_AntbaseNet01463 ,17.5203365
Protalaridris_sp_JTLC000015230 ,89.8229892
Protanilla_sp_RA0401atMCZ ,30.0824416
Psalidomyrmex_sp_CUIC000115672 ,14.5745039
Pseudoatta_sp_USNMENT00443055 ,73.2566904
Pseudolasius_sp_FMNHINS0003471809 ,20.0037556
Pseudomyrmex_gracilis_FMNHINS0003145444 ,24.3271791
Pseudoneoponera_sp_FMNHINS0003145239 ,15.8803723
Pseudonotoncus_hirsutus_CASENT0227592 ,88.8133993
Pseudoponera_sp_FMNHINS0003145536 ,15.2249604
Rasopone_ferruginea_CASENT0609807 ,12.0665688
Recurvidris_sp_RA0486atMCZ ,17.6982080
Rhopalomastix_johorensis_RA0390atMCZ ,19.6832219
Rhopalothrix_isthmica_CASENT0633226 ,17.7996625
Rhytidoponera_metallica_FMNHINS0003145208 ,13.5140563
Rogeria_belti_CASENT0633235 ,13.8995313
Romblonella_scrobifera_CASENT0106224 ,14.7049082
Rossomyrmex_anatolicus_CASENT0235254 ,89.0405636
Rotastruma_recava_CASENT0106250 ,21.2530286
Royidris_notorthotenes_CASENT0002259 ,22.8525675
Santschiella_kohli_CASENT0004701 ,90.7360800
Sceliphron_caementarium_CASENT0106321 ,93.2627933
Sericomyrmex_opacus_FMNHINS0003145561 ,15.4132642
Simopelta_pergandei_FMNHINS0003145538 ,15.7163237
Simopone_conradti_CASENT0732022 ,17.7876653
Solenopsis_invicta_FMNHINS0003144951 ,15.3449324
Sphinctomyrmex_cf_marcoyi_CASENT0731146 ,18.3171067
Stegomyrmex_manni_CASENT0633333 ,14.3517734
Stenamma_snellingi_FMNHINS0003471225 ,19.3835529
Stereomyrmex_horni_MCZ594252 ,16.6434982
Stigmacros_sp_CUIC000001235 ,35.6144519
Stigmatomma_pallipes_CUIC000115673 ,59.2781341
Strongylognathus_testaceus_CASENT0106266 ,13.9962913
Strumigenys_elongata_FMNHINS0003145576 ,13.6741927
Syscia_madrensis_CASENT0732067 ,21.1119312
Tanipone_aglandula_CASENT0052407 ,23.3186324
Tapinolepis_mg01_CASENT0041468 ,78.3774056
Tapinoma_melanocephalum_FMNHINS0003145465 ,21.6995329
Tatuidris_sp_RA0399atMCZ ,21.1800022
Technomyrmex_difficilis_FMNHINS0000078517 ,16.7804227
Temnothorax_torrei_FMNHINS0003471456 ,13.4647635
Terataner_mg02_CASENT0494349 ,13.3189715
Teratomyrmex_greavesi_QMT162820 ,88.5823229
Tetheamyrma_subspongia_CASENT0106305 ,21.9616455
Tetramorium_bicarinatum_FMNHINS0003145224 ,17.0323637
Tetraponera_ophthalmica_FMNHINS0003471601 ,25.4152724
Thaumatomyrmex_atrox_CUIC000115674 ,73.7420551
Trachymyrmex_septentrionalis_FMNHINS0003145472 ,13.8012065
Tranopelta_subterranea_FMNHINS0003471295 ,17.4183604
Trichomyrmex_criniceps_CASENT0106263 ,15.5332361
Turneria_bidentata_FMNHINS0003471687 ,16.4864914
Typhlomyrmex_rogenhoferi_FMNHINS0003165058 ,17.3873242
Veromessor_andrei_FMNHINS0003165141 ,71.0836335
Vespula_germanica_RA0385atMCZ ,50.9520816
Vicinopone_conciliatrix_CASENT0731168 ,19.0392856
Vitsika_suspicax_CASENT0068044 ,14.2364960
Vollenhovia_sp_FMNHINS0003471799 ,20.5556266
Vombisidris_bilongrudi_CASENT0200241 ,13.5286616
Wasmannia_auropunctata_FMNHINS0000062894 ,16.3216604
Xenomyrmex_floridanus_FMNHINS0003145004 ,13.2352519
Xerolitor_explicatus_USNMENT01125245 ,89.5950426
Leptanilla_th02_CASENT0119531 ,31.8663721
Yunodorylus_eguchii_RA0403atMCZ ,23.9633512
Zasphinctus_sarowiwai_CASENT0764121 ,23.2393466
Zatania_albimaculata_CASENT0106052 ,86.9420979
