Species,TotalMiss
Aspicera_hartigi_USNMENT01322148 ,13.6473137
Melanips_sp_USNMENT01322150 ,37.0968646
Omalaspis_sp_USNMENT01322151 ,41.4144055
Paraspicera_sp_USNMENT01322152 ,9.6379017
Apocharips_trapezoidea_USNMENT01322156 ,16.8798670
Lytoxysta_brevipalpus_USNMENT01322157 ,19.6250163
Euceroptres_montanus_USNMENT01322161 ,12.0581150
Figites_sp_USNMENT01322163 ,12.5455191
Parnips_nigripes_USNMENT01322129 ,25.8865712
Mikeius_hartigi_USNMENT01322169 ,42.5386095
Plectocynips_pilosus_USNMENT01322170 ,41.4293451
Neuroscelio_doddi_OSUC_0147252 ,74.2646922
Sparasion_cullaris_USNMENT01322137 ,10.4390371
Paridris_minator_USNMENT01322139 ,19.8285682
Waldheimia_carbonaria_USNMENT01322216 ,20.2151301
Evaniella_semaeoda_USNMENT01322217 ,12.2448598
Tremex_columba_USNMENT01322218 ,7.2419653
Lagium_atroviolaceum_USNMENT01322219 ,13.5539413
Cladius_difformis_USNMENT01322223 ,24.2955051
Schizocerella_lineata_USNMENT01322224 ,30.7904910
Acordulecera_pellucida_USNMENT01322225 ,47.6255392
Macrophya_trisyllaba_USNMENT01322226 ,15.9442753
Gasteruption_assectator_USNMENT01322227 ,12.2243179
Pristaulacus_stigmaterus_USNMENT01322229 ,5.8731255
Xyela_bakeri_USNMENT01322230 ,12.1720294
Taxonus_pallipes_USNMENT01322231 ,14.3849558
Ibalia_anceps_USNMENT00653903 ,7.3017237
Ropronia_garmani_USNMENT0653896 ,10.5249398
Striatovertex_sp_USNMENT00653899 ,9.5650712
Gronotoma_sp_USNMENT00877589 ,16.4447515
Andricus_sp_USNMENT00877721 ,19.4681507
Trybliographa_sp_USNMENT00877722 ,13.9647799
Bracon_sp1_USNMENT01322232 ,17.1095632
Aleiodes_sp1_USNMENT01322233 ,10.8330688
Apanteles_sp4_USNMENT01322237 ,20.3402491
Hymenochaonia_sp2_USNMENT01322244 ,17.2029356
Phanacis_sp_USNMENT00653613 ,66.3765897
Pseudibalia_sp_USNMENT01339677 ,40.2528525
Archaeoteleia_mellea_OSUC_203348 ,8.3792414
Nixonia_watshami_USNMENT01109338 ,7.6509365
Eurytoma_obtusiventris_USNMENT01339653 ,7.6864180
Bruchophagus_gibbus_USNMENT01339648 ,9.7238044
Prodecatoma_vitis_USNMENT01339596 ,9.4119405
Heimbra_opaca_USNMENT01339599 ,23.2945527
Prodecatomidea_sp_USNMENT01339601 ,29.0201498
Ganaspis_sp2_USNMENT01339603 ,17.8901567
Xyalaspis_sp_USNMENT01339604 ,9.5949504
Alloxysta_sp1_USNMENT01339609 ,9.8675979
Sarothrus_sp2_USNMENT01339611 ,11.1281256
Anacharis_sp_USNMENT01339612 ,6.1345683
Zaeucoila_robusta_USNMENT01339614 ,10.2728342
Thoreauella_sp1_USNMENT01339615 ,16.1534296
Lonchidia_sp1_USNMENT01339616 ,12.4745560
Xyalophora_sp1_USNMENT01339617 ,7.6079852
Orussus_minutus_USNMENT01339621 ,6.7769706
Hartigia_trimaculata_USNMENT01339622 ,7.2270257
Janus_integer_USNMENT01339623 ,6.9076920
Onycholyda_luteicornis_USNMENT01339624 ,13.7126744
Pamphilus_pullatus_USNMENT01339625 ,51.9225382
Arge_humeralis_USNMENT01339627 ,20.3215746
Heptamelus_dahlbomi_USNMENT01339629 ,23.2628060
Atomacera_decepta_USNMENT01339630 ,16.8126389
Lophyrotoma_zonalis_USNMENT01339631 ,44.5872005
Athalia_sp_USNMENT01339632 ,11.3727614
Trichoplasta_sp1_USNMENT01339635 ,13.4736410
Acanthaegilips_brasiliensis_USNMENT01339636 ,7.9833424
Leptolamina_ponapenis_USNMENT01339637 ,11.3298101
Paramblynotus_virginianus_USNMENT01339638 ,11.4138453
Aegilips_chilensis_USNMENT01339639 ,6.8815477
Phaenoglyphis_sp1_USNMENT01339640 ,11.9890194
Rhoptromeris_sp1_USNMENT01339642 ,32.3143289
Odonteucoila_sp1_USNMENT01339643 ,13.9853219
Nordlandiella_semirufa_USNMENT01339644 ,10.6743357
Dilyta_sp1_USNMENT01339646 ,32.1294515
Aegilips_sp3_USNMENT01339647 ,9.5034454
Chryseida_sp6_USNMENT01339649 ,6.7993800
Xiphydria_maculata_USNMENT01339666 ,8.8554408
Xiphydria_maculata_USNMENT01339667 ,9.2438701
Hyptia_harpyoides_USNMENT01339668 ,23.9014734
Megischus_mexicana_USNMENT01339669 ,31.1060897
Aulacus_burquei_USNMENT01339672 ,8.6444191
Heteribalia_sp_USNMENT01339673 ,5.3278306
Ampibolips_hidalgoensis_USNMENT01339676 ,48.3183626
Austromerus_sp_USNMENT01197939 ,38.0380586
Tetrabaeus_sp_USNMENT01197878 ,16.4111375
Alfredella_sp_USNMENT01197967 ,26.2936750
Zelandonota_sp_USNMENT01109898 ,21.2889130
Calomerella_sp_USNMENT01197842 ,22.9154606
Nanomerus_spinulus_USNMENT01197953 ,18.0582270
Metaclisis_sp_USNMENT01197956 ,14.2131506
Platygaster_sp_USNMENT01335753 ,23.0181703
Inostemma_sp_USNMENT01335757 ,24.4486358
Allostemma_sp_USNMENT01335756 ,27.7054660
Annettella_sp_USNMENT01197959 ,33.1490784
Zelostemma_sp_USNMENT01109896 ,14.1253805
Proplatygaster_sp_USNMENT01109879 ,10.0113914
Magellanium_sp_USNMENT01197849 ,11.9815496
Janzenella_innupta_OSUC_264384 ,27.7913687
Isolia_sp_OSUC_698060 ,24.8632094
Micrevania_DERV064_PSUC_FEM188505 ,14.5735681
Zeuxevania_sp_PSUC_FEM188508 ,28.5476853
Evania_albofacialis_PSUC_FEM188504 ,15.5446414
Szepligetella_DERV047_PSUC_FEM188503 ,16.4522213
Holophleps_sp_PSUC_FEM146688 ,14.4615212
Ceraphron_sp1_PA_PSUC_FEM10045052 ,21.2328895
Ceraphron_sp2_PA_PSUC_FEM10045062 ,21.0909634
Dendrocerus_aphidum_NCSU0016853 ,21.9014361
Dendrocerus_mexicali_PSUC_FEM86151 ,30.9585613
Coelinius_sp1_USNMENT01322508 ,14.0768268
Alysia_sp1_USNMENT01322532 ,17.9667221
Dinotrema_sp1_USNMENT01322537 ,45.4835758
Oenonogastra_sp1_USNMENT01322540 ,33.4628098
Pentapleura_foveolata_USNMENT01322541 ,23.4234066
Phaenocarpa_sp2_USNMENT01322542 ,14.5492913
Blacus_spA_USNMENT01322548 ,10.2672319
Schizoprymnus_sp2_USNMENT01322549 ,18.8257484
Aliolus_spA_USNMENT01322550 ,12.8741900
Nealiolus_sp1_USNMENT01322551 ,15.1151282
Eubazus_sp1_USNMENT01322552 ,41.6310295
Charmon_sp1_USNMENT01322560 ,10.5660236
Chelonus_Microchelonus_sp1_USNMENT01322561 ,13.8396609
Heterospilus_sp18_USNMENT01322563 ,12.9675624
Odontobracon_montanus_USNMENT01322564 ,13.6659882
Ontsira_sp1_USNMENT01322565 ,4.1233263
Cosmophorus_sp1_USNMENT01322566 ,25.3879624
Leiophron_sp1_USNMENT01322568 ,10.2485574
Peristenus_sp1_USNMENT01322569 ,16.5399914
Microctonus_sp4_USNMENT01322570 ,8.8927898
Syntretus_sp1_USNMENT01322572 ,16.8238436
Elasmosoma_sp1_USNMENT01322574 ,11.3279426
Diospilus_sp1_USNMENT01322575 ,9.9404284
Helcon_nunciator_USNMENT01322576 ,55.4650881
Homolobus_sp1_USNMENT01322577 ,6.5136604
Hormius_sp2_USNMENT01322578 ,13.5184597
Ichneutes_sp1_USNMENT01322581 ,16.4727633
Macrocentrus_spA_USNMENT01322585 ,12.1664270
Microplitis_sp2_USNMENT01322587 ,19.9910362
Snellenius_sp1_USNMENT01322589 ,22.8407627
Mirax_sp1_USNMENT01322590 ,48.3015556
Biosteres_spinaciae_USNMENT01322591 ,12.9134064
Diachasma_muliebre_USNMENT01322592 ,12.0413080
Fopius_arisanus_USNMENT01322593 ,12.2075109
Opius_sp5_USNMENT01322595 ,15.5913276
Opius_sp27_USNMENT01322597 ,8.2597247
Orgilus_sp1_USNMENT01322598 ,15.7425909
Chremylus_elaphus_USNMENT01322599 ,20.7174737
Pambolus_sp1_USNMENT01322600 ,10.8648154
Rhysipolis_sp1_USNMENT01322603 ,12.4353396
Dolopsidea_carinata_USNMENT01322605 ,15.4288595
Oncophanes_sp_USNMENT01322606 ,13.4232199
Lysitermoides_sp1_USNMENT01322608 ,38.3275131
Triraphis_sp2_USNMENT01322611 ,11.4269174
Urosigalphus_sp2_USNMENT01322614 ,10.9376459
Polemochartus_liparae_USNMENT01322615 ,13.7649629
Liobracon_aquilonius_USNMENT01322616 ,21.7240285
Colastes_sp1_USNMENT01322617 ,8.4109881
Vadumasonium_sp1_USNMENT01322618 ,9.3036285
Polystenidea_parksi_USNMENT01322620 ,11.1206558
Trioxys_sp2_USNMENT01322623 ,26.5028292
Stiropius_sp_USNMENT01322624 ,9.0197763
Clinocentrus_sp2_USNMENT01322625 ,9.4716988
Coelinius_n_sp_USNMENT01322626 ,7.8283441
Ganaspis_brasiliensis_USNMENT01339685 ,9.3335076
Bassus_sp4_USNMENT01322252 ,33.9446115
Bephrata_sp_USNMENT01322396 ,28.0602812
Bembix_americana_EX446 ,49.8216587
Bombus_pennsylvanicus_HPG16 ,13.0777419
Brachycistis_timberlakei_EX440 ,15.6828325
Callirhytis_eldoradensis_USNMENT00893402 ,85.1687240
Callomelitta_antipodes_BND687 ,15.4568713
Capicola_richtersveldensis_BND941 ,15.1412725
Caupolicana_yarrowi_BND654 ,14.4559189
Cecinothofagus_ibarrai_USNMENT01322269 ,23.5354535
Ceraphron_masneri_PSUC_FEM17531 ,22.1498067
Centistes_sp1_USNMENT01322439 ,14.2094157
Ceroptres_sp_USNMENT01322294 ,8.0692450
Ceraphron_sp_PSUC_FEM17529 ,41.1679023
Centris_rhodopus_BND615 ,16.3756559
Ceratina_duplex_calcarta_BND657 ,16.4055351
Chaenusa_americana_USNMENT01322482 ,20.7828344
Chorebus_posticus_USNMENT01322423 ,18.5941848
Chaenusa_quadriceps_USNMENT01322484 ,56.0290575
Chalybion_californicus_HPG12 ,16.3065603
Chlorion_aerarium_BND837 ,16.7491456
Chrysis_sp_EX561 ,15.3560291
Chyphotes_mellipes_HPG7 ,14.0693570
Chyphotes_sp_EX553 ,14.4409793
Cinetus_sp_USNMENT01322342 ,14.6669406
Conostigmus_abdominalis_PSUC_FEM17567 ,11.3055332
Conostigmus_crassicornis_PSUC_FEM13461 ,29.8866459
Coiba_jeffersoni_USNMENT01322487 ,13.3466545
Coelinius_robinae_USNMENT01322424 ,15.0441652
Coptera_sp_USNMENT01322289 ,31.9427067
Codrus_sp_USNMENT01322353 ,73.5419896
Coelocyboides_sp_USNMENT01322071 ,34.5029786
Colletes_dimidiatus_BND283 ,17.8584101
Colocistis_eremi_EX558 ,16.0637920
Cratospila_neocirce_USNMENT01322464 ,10.3923509
Creator_spissicornis_PSUC_FEM13530 ,27.5803470
Ctenocolletes_albomarginatus_BND1320 ,17.7949168
Ctenoplectra_rodhaini_BND984 ,16.5306542
Cynips_plumbea_USNMENT01322300 ,76.9015294
Dacnusa_KPBS_sp1_USNMENT01322427 ,23.4644905
Dasylabris_sp_EX559 ,13.4120152
Dasymutilla_sackenii_EX569 ,21.8752918
Dasypoda_visnaga_BND977 ,12.5735308
Conostigmus_Dendrocerus_fasciatipennis_NCSU43309 ,12.3513044
Deinodryinus_atriventris_EX475 ,25.9145829
Diplolepis_bicolor_USNMENT01322275 ,14.2448972
Digonogastra_eurygaster_USNMENT01322500 ,18.1478646
Diachasmimorpha_longicaudata_USNMENT01322503 ,22.7959439
Diastrophus_turgidus_USNMENT01322311 ,16.7080618
Dieunomia_nevadensis_BND1112 ,13.4904480
Dioxys_pomonae_BND1152 ,17.6063045
Disholcaspis_quercusmamma_EX579 ,23.8006312
Doryctes_erythromelas_USNMENT01322488 ,23.0573867
Dryocosmus_rileypokei_USNMENT01322317 ,21.4513810
Ecphylus_rohweri_USNMENT01322490 ,22.9602794
Prionyx_canadensis_BND831 ,28.1797979
Eiphosoma_sp_BS_UCE_Ich190 ,15.3112103
Embolemidae_sp_EX483 ,17.1749239
Entomacis_sp_EX486 ,22.9397374
Ephuta_rufisquamis_EX573 ,16.5680031
Epyris_sp1_EX562 ,20.7268110
Ericrocis_lata_BND1100 ,21.0666866
Eschatocerus_niger_USNMENT01322270 ,21.9387850
Eurytoma_euphorbiae_USNMENT01322362 ,44.8299688
Eulaema_meriana_ML179 ,22.6073316
Euryglossa_ephippiata_BND691 ,13.5987600
Exasticolus_sp1_USNMENT01322476 ,19.3374293
Exotela_sp2_USNMENT01322456 ,21.7072214
Exallonyx_sp_USNMENT01322352 ,48.5704682
Exoneura_bicolor_BND682 ,16.1179480
Fidiobia_sp_USNMENT01223772 ,32.4954714
Foutsia_philodendri_USNMENT01322394 ,22.2151674
Gastrotrypes_sp_USNMENT01223878 ,24.2955051
Gnamptodon_sp1_USNMENT01322440 ,13.1897888
Goniozus_sp1_EX555 ,19.8696521
Halictus_ligatus_sayi_EX395 ,16.4652935
Heriades_leavitti_EX394 ,16.9807093
Heterogyna_nocticola_BND1290 ,15.4718109
Hypomicrogaster_zonaria_USNMENT01322460 ,25.3618181
Hylaeus_elegans_BND1310 ,14.0189359
Iphitrachelus_sp_USNMENT01335755 ,35.4908588
Isocolcus_scabiosae_USNMENT01322273 ,12.1832340
Ismarus_sp_USNMENT01197715 ,76.4215952
Hexacladia_sp1_USNMENT01231129 ,35.0632131
Anagyrus_sp1_USNMENT01231185 ,26.5439131
Acerophagus_sp1_USNMENT01231200 ,14.2299576
Centrodora_sp1_USNMENT01231207 ,15.4886179
Pleistodontes_sp1_JRAS00997_189 ,23.2702758
Halticoptera_patellana_JRAS01314_1701 ,22.4616706
Chalcimerus_borceai_JRAS01317_301 ,52.9253581
Courtella_hladikae_JRAS01934_189 ,23.1432893
Blastophaga_psenes_JRAS02767_189 ,32.2900521
Orasema_sp_JRAS03331_101 ,40.7514613
Philotrypesis_sp_JRAS05463_289 ,21.6848120
Glyphomerus_stigma_JRAS05562_599 ,18.9228557
Idarnes_incerta_JRAS06107_389 ,42.9718576
Tetrapus_sp1_JRAS06126_189 ,25.4906721
Spalangia_sp_JRAS06352_0289 ,26.7978860
Ormyrus_salmaticus_JRAS06480_1789 ,20.1665764
Neosycophila_sp_JRAS06679_289 ,22.5681152
Neanastatus_sp_JRAS07313_489 ,22.2114325
Cleonymus_sp_JRAS07458_689 ,22.1722161
Dipara_sp_JRAS07460_289 ,30.0080300
Herbertia_sp_JRAS07575_189 ,22.8071486
Cea_pulicaris_JRAS07600_189 ,20.9098209
Chartocerus_sp_JRAS07600_201 ,26.8613793
Mymaromma_anomalum_JRAS07601_189 ,46.2697716
Eupelmus_linearis_JRAS07601_289 ,22.5307662
Eunotus_acutatus_JRAS07602_1001 ,28.2451586
Polistomorpha_fasciata_JRAS07624_301 ,16.8537228
Chiloe_micropteron_JRAS07627_189 ,31.1172944
Promuscidea_sp_JRAS07754_101 ,20.1759136
Monacon_sp_JRAS07775_189 ,21.1488543
Signiphora_sp_JRAS07789_189 ,51.6779025
Oglobinisca_sp_JRAS07790_201 ,18.0526247
Clytina_giraudi_JRAS07820_189 ,21.2777083
Eretmocerus_eremicus_JSTR00476_189 ,35.3918841
Lagynodes_crassicornis_PSUC_FEM13564 ,20.8911464
Leiophron_incerta_USNMENT01322473 ,33.9875628
Leluthia_mexicana_USNMENT01322436 ,9.0757997
Leptacis_sp_USNMENT01223928 ,24.1124951
Lithurgus_pullatus_BND1030 ,14.5698332
Loboscelidia_sp_EX554 ,19.9592896
Masner_lubomirus_PSUC_FEM13496 ,43.2015537
Macropis_europaea_BND980 ,16.4839680
Macrotera_echinocacti_BND1092 ,14.9806719
Manuelia_gayatina_BND1255 ,17.9592523
Megaspilus_armatus_PSUC_FEM13531 ,40.8560384
Meteorus_sp6_USNMENT01322447 ,23.7912940
Megischus_sp_USNMENT01322262 ,19.1544193
Meganomia_binghami_BND1026 ,23.5765374
Megichile_exilis_EX393 ,15.7537956
Melitta_arrogans_BND943 ,17.7949168
Methoca_sp_EX570 ,27.5616725
Miota_sp_USNMENT01322341 ,29.1079198
Microbembex_cubana_EX445 ,63.5511401
Mischocyttarus_mexicanus_EX398 ,21.7781845
Mutilla_sp_EX563 ,14.1907412
Myrmosa_sp_EX575 ,17.9667221
Myzinum_sp_EX576 ,12.0861267
Nasonia_vitripennis_USNMENT01322105 ,25.1377243
Neuroterus_distortus_USNMENT01322326 ,46.4191675
Nematus_tibialis_HPG2 ,26.1386767
Neopasiphae_mirabilis_BND1312 ,18.2076229
Oberthuerella_lenticularis_USNMENT01322285 ,18.4615959
Odontocolon_albotibale_BS_UCE_Ich200 ,7.6061178
Odontomutilla_sp_EX556 ,12.9376832
Olixon_sp_BS_UCE_Rhop1 ,31.1228968
Oxybelus_analis_EX443 ,31.1303666
Paraulax_quelensis_USNMENT01322268 ,18.7099666
Paramesius_sp_USNMENT01322286 ,45.0690022
Pantoclis_sp_USNMENT01322340 ,35.0034548
Paradecatoma_sp_USNMENT01322415 ,41.6571738
Pachodynerus_alayoi_EX400 ,16.3364395
Pachymelus_peringueyi_BND986 ,15.8396982
Parancistrocerus_bacu_EX401 ,18.7603877
Pararhophites_orobinus_BND1424 ,17.9966012
Periclistus_sp1_USNMENT01322291 ,6.8684756
Pelecinus_sp_EX451 ,23.7464752
Pepsis_grossa_EX437 ,22.8351603
Philanthus_gibbosus_BND827 ,14.9395880
Pioscelus_borealis_USNMENT01322491 ,18.5474986
Piestopleura_sp_USNMENT01223801 ,35.9838652
Pison_chilense_BND1250 ,13.2887636
Plagiotrochus_suburi_USNMENT01322345 ,34.2695475
Plebeina_hildebrandti_BND992 ,21.5410185
Plenoculus_cockerelli_BND809 ,21.5765000
Plumarius_sp_EX550 ,18.4541261
Pluto_argentifrons_EX448 ,16.5941474
Pogonomyrmex_occidentalis_EX377 ,15.5577135
Polistes_poeyi_EX399 ,22.5961269
Pompilidae_sp_EX407 ,17.7500980
Propsilomma_columbianum_USNMENT01322336 ,17.3149825
Proterops_sp_proteroptoides_USNMENT01322444 ,15.8023493
Proctotrupes_sp1_USNMENT01322351 ,77.2227306
Praon_sp1_USNMENT01322430 ,13.3335823
Prionyx_thomae_EX404 ,29.0929803
Pristocerus_sp1_EX552 ,19.9816990
Proscolia_sp_EX568 ,12.8835272
Protoxaea_gloriosa_BND217 ,21.5092719
Pseudomasaris_vespoides_EX442 ,23.6456330
Pulverro_boharti_BND1663 ,16.1347551
Rhytidoponera_chalybaea_T000 ,9.2886889
Rhaconotus_fasciatus_USNMENT01322492 ,16.4708958
Rhoophilus_loewi_USNMENT01322293 ,10.1234383
Rhygoplitis_sp1_USNMENT01322480 ,46.4583839
Rhopalomutilla_sp_EX564 ,14.3737511
Rhopalosoma_nearcticum_EX457 ,16.8779996
Sapyga_pumila_HPG8 ,16.9060113
Sceliphron_caementarium_EX439 ,26.0807858
Sclerogibbidae_sp_EX566 ,55.1532241
Scolia_verticalis_HPG11 ,16.9041439
Scoliinae_sp_EX577 ,14.1944761
Scrapter_heterodoxus_BND904 ,13.6697231
Sericomyrmex_harekuli_HPG9 ,17.0273955
Sigalphus_sp1_USNMENT01322498 ,17.1450447
Sierolomorpha_sp_EX471 ,16.2318624
Smicromyrmilla_sp_EX567 ,18.1665391
Sphaeropthalma_orestes_EX436 ,16.1851762
Sphecius_hogardii_EX447 ,34.8559263
Sphecodes_persimilis_BND559 ,18.9265906
Sphex_jamaicensis_EX405 ,18.1329250
Stantonia_sp30_USNMENT01322481 ,12.3662440
Stenamma_megamanni_EX368 ,13.0702721
Stigmatomma_oregonense_EX435 ,16.8873368
Synophrus_pilulae_USNMENT00961203 ,11.5240247
Synergus_sp_USNMENT01322283 ,5.9403537
Synophromorpha_sylvestris_USNMENT01322282 ,8.1009916
Tachysphex_alayoi_EX402 ,22.6932342
Tetramesa_romana_USNMENT01322405 ,27.1134848
Thrinchostoma_perineti_BND1247 ,22.5998618
Thyninnae_sp_EX565 ,13.4456292
Thyreus_delumbatus_BND988 ,13.4418943
Tiphia_sp_EX571 ,18.3831631
Triraphis_discoideus_USNMENT01322496 ,12.7994921
Triaspis_sp1_USNMENT01322475 ,17.5222693
Symphya_n_sp2_USNMENT01322254 ,11.5408318
Pompilidae_sp_USNMENT01339591 ,18.7734598
Trassedia_n_sp_PSUC_FEM95969 ,48.2193879
Trachusa_larreae_BND1144 ,14.5250145
Trissolcus_sp_USNMENT01223831 ,15.2383798
Trogaspidia_sp_EX574 ,12.9787671
Trypoxylon_sp_EX403 ,18.4055725
Vanhornia_eucnemidarum_EX498 ,18.0190106
Vespa_sp_EX578 ,19.8789893
Wroughtonia_sp1_USNMENT01322502 ,24.0191227
Xanthesma_furcifera_BND710 ,23.1488917
Xiphosomella_sp_BS_UCE_Ich409 ,43.6422716
Xyela_sp_EX453 ,31.1490411
Xylocopa_virginica_BND1158 ,15.5409065
Yelicones_delicatus_USNMENT01322497 ,14.3644139
Zapatella_davisae_USNMENT01322330 ,55.5192441
Zygota_sp_USNMENT01322354 ,54.2437767
Chromeurytoma_sp_ANIC00037_189 ,28.9155727
Perilampella_sp_ANIC00063_189 ,45.7580907
Ablerus_sp1_USNMENT01231208 ,49.3566640
Absyrtus_sp_BS_UCE_Ich386 ,33.8194924
Acanthocaudus_bicolor_USNMENT01322505 ,26.4262638
Acrolyta_sp_BS_UCE_Ich122 ,39.6870156
Acrotaphus_wiltii_BS_UCE_Ich319 ,9.9478982
Adialytus_sp1_USNMENT01322467 ,53.5939046
Adelognathus_sp_BS_UCE_Ich181 ,69.9770304
Agonocryptus_brevicauda_BS_UCE_Ich581 ,30.4823619
Agonocryptus_physocnemis_BS_UCE_Ich001 ,21.2963828
Agriotypus_armatus_BS_UCE_Ich182 ,72.7109750
Allophyris_n_sp_BS_UCE_Ich339 ,70.2085940
Alloplasta_superba_BS_UCE_Ich312 ,15.0236232
Alomya_debellator_BS_UCE_Ich201 ,7.6135876
Alophophion_sp_BS_UCE_Ich327 ,15.9293357
Ammophila_cybele_EX406 ,23.4532858
Andrena_nigroaenea_BND531 ,15.3112103
Anomalon_sp_BS_UCE_Ich336B ,43.5955854
Aperileptus_sp_BS_UCE_Ich495 ,19.6698351
Aphanogmus_fumipennis_PSUC_FEM17533 ,22.9210630
Aranedra_sp2_USNMENT01322392 ,78.8940970
Arotes_meleus_BS_UCE_Ich301 ,15.5913276
Aspilota_sp2_USNMENT01322446 ,18.1665391
Astrenis_sp_BS_UCE_Ich443 ,38.9531084
Atanycolus_sp_hicoriae_USNMENT01322499 ,18.5176194
Ateleute_sp_BS_UCE_Ich183 ,26.1536163
Atopotrophus_bucephalus_BS_UCE_Ich434 ,35.8755532
Atractodes_sp_BS_UCE_Ich154 ,10.0188612
Ausystole_sp_USNMENT01322399 ,47.1101234
Auplopus_sp_EX549 ,50.5686381
Aximopsis_sp3_USNMENT01322404 ,54.5481708
Isosomodes_parkeri_USNMENT01322054 ,36.7756634
Systasis_sp_USNMENT01322057 ,69.4914938
Pseudometagea_sp_USNMENT01322060 ,40.4881510
Systole_sp_prob_albipennis_USNMENT01322069 ,55.6051467
Cosmocomoidea_morrilli_USNMENT01322077 ,54.7872042
Polynema_near_needhami_USNMENT01322078 ,68.7986704
Tanaostigmodes_albiclavus_USNMENT01322080 ,81.1275654
Tanaostigma_stanleyi_USNMENT01322081 ,88.2163999
Palmon_sp_USNMENT01322085 ,39.2967189
Physothorax_pallidus_USNMENT01322087 ,30.7344675
Torymoides_sulcius_USNMENT01322088 ,36.6318699
Megastigmus_transvaalensis_USNMENT01322090 ,22.7455228
Pteromalus_puparum_USNMENT01322091 ,52.0850063
Theocolax_elegans_USNMENT01322095 ,48.6208893
Macroglenes_penetrans_USNMENT01322098 ,34.4843041
Eutrichosoma_mirabile_USNMENT01322104 ,49.6890698
Torymus_sp_USNMENT01322178 ,15.5875927
Elasmus_albizziae_USNMENT01322182 ,58.0309623
Pnigalio_minio_USNMENT01322183 ,58.6845693
Entedon_leucogramma_USNMENT01322185 ,71.2263534
Aprostocetus_prob_gala_USNMENT01322186 ,42.7683057
Chalcis_barbara_USNMENT01322189 ,15.1412725
Dirhinus_sp_USNMENT01322191 ,50.5368914
