Species,TotalMiss
Dirhinus_sp_USNMENT01322191 ,56.0080830
Tylosema_dayae_USNMENT01322132 ,86.2330334
Orthogonalys_pulchella_USNMENT01322215 ,6.6135428
Abia_lonicerae_USNMENT01322220 ,18.5267653
Thrinax_dubitatus_USNMENT01322221 ,17.1145341
Paracharactus_rudis_USNMENT01322222 ,15.5231051
Pachynematus_corniger_USNMENT01322228 ,17.3295715
Phaenoserphus_sp_USNMENT00764821 ,46.9223730
Helorus_ruficornis_USNMENT0653897 ,15.2379137
Aphidius_sp4_USNMENT01322235 ,47.4866555
Neocremnops_virginiensis_USNMENT01322238 ,54.5035840
Parahormius_sp1_USNMENT01322243 ,90.8052463
unknowngenus_sp_USNMENT01339662 ,36.6242184
Platygaster_sp_USNMENT01335833 ,26.8392558
Tamarixia_radiata_USNMENT01339650 ,20.8944639
Leptocybe_invasa_USNMENT01339654 ,19.4639317
Afroserphus_masneri_USNMENT00896672 ,20.7877078
Rileya_grisselli_USNMENT01339595 ,10.6146103
Macrorileya_nsp_USNMENT01339600 ,8.4360226
Leptopilina_japonica_USNMENT01339619 ,33.0661888
Orussus_terminalis_USNMENT01339620 ,17.9800214
Hexacharis_flavipes_USNMENT01339633 ,59.4677444
Kleidotoma_sp1_USNMENT01339641 ,56.2269330
Sirex_noctilio_USNMENT01339665 ,10.7549184
Taeniogonalos_gundlachii_USNMENT01339670 ,16.4808601
Gasteruption_tarsatorum_USNMENT01339671 ,53.8287327
Erythmelus_sp2_USNMENT01339651 ,62.2418789
Anagrus_sp_USNMENT01322527 ,44.4395303
Cnecomymar_sp_USNMENT01322528 ,77.7718469
Ophelimus_sp_USNMENT01322529 ,60.8693000
Aphanomerus_sp_USNMENT01109890 ,24.1337502
Aceroteta_sp_USNMENT01197068 ,27.8961415
Brachygaster_BRV003_PSUC_FEM188507 ,55.0716791
Dendrocerus_acrossopteryx_UCFC0028895 ,21.3336892
Asobara_sp1_USNMENT01322533 ,86.2025316
Dapsilarthra_spA_USNMENT01322536 ,72.1069086
Lysiphlebus_sp1_USNMENT01322546 ,64.0597834
Pauesia_sp1_USNMENT01322547 ,47.0382797
Coeloides_scolytivorus_USNMENT01322554 ,25.1311575
Glyptomorpha_pectoralis_USNMENT01322556 ,50.5139546
Capitonius_chontalensis_USNMENT01322558 ,46.1262773
Perilitus_rutilus_USNMENT01322571 ,31.9856642
Oligoneurus_sp1_USNMENT01322580 ,26.5350008
Cedria_paradoxa_USNMENT01322582 ,19.1162117
Aulosaphoides_sp1_USNMENT01322583 ,16.5876163
Pholetesor_sp1_USNMENT01322588 ,31.2093945
Doryctobracon_crawfordi_USNMENT01322594 ,46.0340095
Acrisis_sp1_USNMENT01322601 ,44.6690560
Cantharoctonus_sp1_USNMENT01322602 ,38.9149001
Histeromerus_sp1_USNMENT01322604 ,54.1756901
Monoctonus_sp1_USNMENT01322621 ,35.3881348
Trioxys_sp1_USNMENT01322622 ,42.8488638
Neothlipsis_cincta_USNMENT01322251 ,59.7163337
Barycnemis_sp_BS_UCE_Ich489 ,30.0350770
Barylypa_sp_BS_UCE_Ich478 ,11.1651670
Basalys_sp_USNMENT01322288 ,64.1490011
Belyta_sp_USNMENT01322343 ,64.8924813
Binodoxys_sp1_USNMENT01322506 ,77.4477657
Binodoxys_sp2_USNMENT01322507 ,52.8236999
Bruchophagus_squamea_USNMENT01322377 ,65.3561080
Brachycyrtus_ornatus_BS_UCE_Ich187 ,80.2691780
Buathra_laborator_BS_UCE_Ich019 ,10.8670124
Callihormius_bifasciatus_USNMENT01322486 ,20.1845356
Cathilaria_opuntiae_USNMENT01322360 ,70.7884703
Cardiochiles_sp1_USNMENT01322431 ,36.0286716
Calliephialtes_ferrugineous_BS_UCE_Ich375 ,59.4349550
Campoletis_sonorensis_BS_UCE_Ich188 ,35.5253927
Casinaria_sp_BS_UCE_Ich436 ,49.2199176
Cerceris_hatuey_EX444 ,66.1849931
Cestrus_arcuatus_BS_UCE_Ich003 ,12.5804484
Chorebus_KPBS_sp7_USNMENT01322422 ,27.1968888
Charops_sp_BS_UCE_Ich455 ,46.6295562
Chirotica_sp_BS_UCE_Ich476 ,64.8528290
Chlorocryptus_purpuratus_BS_UCE_Ich020 ,21.9780387
Cidaphus_sp_BS_UCE_Ich385 ,52.2235779
Clasis_n_sp_BS_UCE_Ich189 ,23.4771999
Clatha_sp_BS_UCE_Ich461 ,32.9540949
Clypeadon_haigi_BND819 ,54.1116364
Cotesia_diacrisiae_USNMENT01322494 ,29.7681867
Coelocentrus_rufus_BS_UCE_Ich379 ,53.1424432
Collyria_coxator_BS_UCE_Ich384 ,63.2461492
Cryptophion_inaequalipes_BS_UCE_Ich445 ,43.8005185
Cryptopimpla_quadrilineata_jocosa_BS_UCE_Ich343 ,24.7948757
Crytea_albitrochnaterata_BS_UCE_Ich228 ,9.3419247
Cylloceria_melancholica_BS_UCE_Ich381 ,71.2688730
Cymodusa_distincta_BS_UCE_Ich466 ,26.1392405
Deleboea_sp_BS_UCE_Ich186 ,64.8886686
Diolcogaster_sp3_USNMENT01322449 ,33.0036602
Diapria_conica_USNMENT01322287 ,41.6417569
Diacritus_muliebris_BS_UCE_Ich311 ,9.9077322
Dicamptus_sp_BS_UCE_Ich454 ,39.5325606
Digonocryptus_narratorius_BS_UCE_Ich072 ,18.4238219
Diplazon_laetatorius_BS_UCE_Ich322 ,58.9469269
Dolichomitus_sp_BS_UCE_Ich308 ,13.4383102
Dusona_sp_BS_UCE_Ich410 ,58.6800366
Earinus_sp1_USNMENT01322461 ,38.0539881
Echthromorpha_agrestoria_BS_UCE_Ich335 ,43.6716486
Echthrus_reluctator_BS_UCE_Ich117 ,8.9484520
Encarsia_sp1_USNMENT01231206 ,35.9722434
Endasys_sp_BS_UCE_Ich131 ,64.0788470
Enicospilus_sp_BS_UCE_Ich570 ,49.3937776
Enizemum_sp_BS_UCE_Ich481 ,27.0520055
Epimicta_griffithsi_USNMENT01322426 ,18.8066189
Ephedrus_sp45_USNMENT01322429 ,19.8459661
Ephialtes_sp_BS_UCE_Ich584 ,24.7056581
Erigorgus_sp_BS_UCE_Ich465 ,24.8040262
Erythrodolius_sp_BS_UCE_Ich397 ,56.8346805
Ethelurgus_nigriventris_BS_UCE_Ich165 ,55.6039347
Eurytoma_n_sp_guadeloupe_USNMENT01322395 ,43.6281836
Euceros_sp_BS_UCE_Ich191 ,81.0271466
Meniscomorpha_sp_BS_UCE_Ich318 ,33.0440750
Euplectrus_sp_EX492 ,60.7854202
Eusterinx_oligomera_BS_UCE_Ich348 ,28.1637944
Eutanygaster_sp_BS_UCE_Ich412 ,55.9730059
Excavarus_annulipes_BS_UCE_Ich382 ,27.4576788
Exochus_izbus_BS_UCE_Ich391 ,53.2240354
Formica_moki_T765 ,10.6870520
Bootanomyia_stigmatizans_GDEL03057_101 ,60.5444563
Gatesina_arcuagaster_USNMENT01322373 ,70.2928168
Gavrana_sp_BS_UCE_Ich203 ,18.0112856
Gelis_sp_BS_UCE_Ich134 ,67.0603935
Glyptapanteles_sp1_USNMENT01322478 ,25.7892329
Glypta_sp_BS_UCE_Ich304 ,31.0317218
Gnypetomorpha_sp_BS_UCE_Ich166 ,18.7928931
Grotea_sp_BS_UCE_Ich367 ,20.1990239
Heimbrella_sp_USNMENT01322371 ,53.8073814
Heclites_sp_BS_UCE_Ich324 ,9.6591429
Hedycryptus_rufiopetiolatus_BS_UCE_Ich023 ,12.1053836
Heteropelma_datanae_BS_UCE_Ich479 ,31.4938234
Holocynips_hartmani_USNMENT01322321 ,83.3384170
Homaloceraphron_macrophthalmus_PSUC_FEM17848 ,51.5494891
Hoplitalysia_slossonae_USNMENT01322466 ,56.6943724
Homotropus_sp_BS_UCE_Ich482 ,29.3640384
Hybrizon_rileyi_BS_UCE_Ich316 ,23.8630471
Ichneumon_bucculentus_BS_UCE_Ich233 ,12.3379594
Oobius_primorskyensis_USNMENT01119387 ,30.8670124
Zaommoencyrtus_sp1_USNMENT01231139 ,41.8750953
Ooencyrtus_sp1_USNMENT01231161 ,49.8246149
Coccobius_sp1_USNMENT01231205 ,25.7343297
Aphelinus_sp1_USNMENT01231209 ,25.2043618
Coccophagus_sp1_USNMENT01231210 ,59.8147018
Otitesella_ako_JRAS02384_398 ,58.0692390
Anidarnes_nsp_JRAS06087_389 ,70.9569925
Stilbula_cynipiformis_JRAS06279_199 ,68.0074729
Josephiella_microcarpae_JRAS06552_189 ,75.6359616
Erotolepsia_sp01_JRAS07552_589 ,67.9289309
Mirufens_longicauda_JRAS07597_501 ,69.6835443
Eucharis_adscendens_JRAS07609_189 ,71.1232271
Asaphes_vulgaris_JRAS07609_389 ,66.7332622
Pseudoligosita_gracilior_JRAS07625_489 ,75.5650450
Aperilampus_sp_JRAS07798_101 ,81.3405521
Tetracampe_sp_JRAS07821_101 ,60.8609120
Euderus_sp_JRAS07829_189 ,62.9525698
Khamul_erwini_USNMENT01322370 ,52.2007015
Klutiana_sp_BS_UCE_Ich388 ,68.9583651
Labena_grallator_BS_UCE_Ich192 ,12.5636724
Lanugo_schlingeri_BS_UCE_Ich015 ,9.3236236
Leptopbatopsis_sp_BS_UCE_Ich462 ,27.2960195
Linycus_exhortator_BS_UCE_Ich213 ,12.7360073
Liojoppa_aff_centralis_BS_UCE_Ich296 ,20.0274516
Lissopimpla_sp_BS_UCE_Ich448 ,20.0716791
Lysaphidus_sp1_USNMENT01322495 ,36.9521122
Lycorina_fici_BS_UCE_Ich400 ,50.4277871
Macrorileya_oecanthi_USNMENT01322367 ,56.0294342
Macrojoppa_bogotensis_BS_UCE_Ich263 ,33.0730517
Mansa_sp_BS_UCE_Ich105 ,16.3672411
Megarhyssa_atrata_BS_UCE_Ich310 ,16.5609273
Megastylus_sp_BS_UCE_Ich475 ,36.0584109
Melalophacharops_sp_BS_UCE_Ich449 ,18.2469117
Mesochorus_sp_BS_UCE_Ich334B ,52.7634589
Mesoleptidea_sp_BS_UCE_Ich487 ,29.4044533
Messatoporus_discoidalis_BS_UCE_Ich087 ,11.7317371
Metapolybia_cingulata_HPG10 ,54.8345280
Metopius_sp_BS_UCE_Ich333B ,24.4990087
Microgaster_sp1_USNMENT01322451 ,24.3487876
Microcharops_sp_BS_UCE_Ich406 ,31.4434955
Microleptes_sp_BS_UCE_Ich196 ,83.3437548
Mnioes_sp_BS_UCE_Ich500 ,24.9832240
Monomachus_sp_USNMENT01322359 ,39.8482538
Myrtopsen_mimosae_USNMENT01322134 ,87.7665091
Neorileya_flavipes_USNMENT01322369 ,57.9266433
Neorhacodes_brevicauda_BS_UCE_Ich441 ,92.7192314
Neotheronia_sp_BS_UCE_Ich317 ,76.8118042
Neoxorides_caryae_BS_UCE_Ich376 ,17.7931981
Nesolinoceras_laluzbrillante_BS_UCE_Ich009 ,15.2844289
Netelia_sp_BS_UCE_Ich199 ,14.4181790
Bolivar_ornaticornis_USNMENT01322438 ,19.3190483
Notiospathius_terminalis_USNMENT01322437 ,49.1596767
Oedemopsis_sp_BS_UCE_Ich352 ,34.3648010
Ophion_sp_BS_UCE_Ich571 ,38.2415739
Orthostigma_sp1_USNMENT01322428 ,43.5099893
Orgilus_sp4_USNMENT01322453 ,31.0218088
Orthocentrus_sp_BS_UCE_Ich306 ,12.1709623
Oxytorus_sp_BS_UCE_Ich366 ,57.7726094
Paroligoneurus_sp1_USNMENT01322443 ,35.2341010
Pachysomoides_fulvus_BS_UCE_Ich078 ,11.2231203
Pediaspis_aceris_USNMENT01339590 ,58.9118499
Philolema_latrodecti_USNMENT01322374 ,42.5873113
Phanerotoma_sp1_USNMENT01322469 ,53.2713131
Phaeogenes_sp_BS_UCE_Ich212 ,12.8847034
Phobocampe_clisiocampae_BS_UCE_Ich344 ,11.6897972
Phygadeuon_sp_BS_UCE_Ich140 ,79.2824462
Phytodietus_pleuralis_BS_UCE_Ich315 ,12.6445021
Pimpla_aequalis_BS_UCE_Ich198 ,20.4392253
Platymystax_sp_BS_UCE_Ich107 ,12.1656245
Pleolophus_basizonus_BS_UCE_Ich113 ,29.4829953
Podogaster_cf_BS_UCE_Ich421 ,62.2983072
Polyblastus_sp_BS_UCE_Ich488 ,13.1546439
Hidryta_fusiventris_C0492 ,17.4302272
Pristomerus_sp_BS_UCE_Ich413 ,62.9182553
Proclitus_fulvicornis_BS_UCE_Ich355 ,49.3518377
Pseudognaptodon_sp1_USNMENT01322474 ,60.4865030
Pygocryptus_erugatus_BS_UCE_Ich139 ,17.2525545
Rhyssela_nitida_BS_UCE_Ich378 ,30.0030502
Rophites_algirus_BND972 ,54.7422602
Rothneyia_sp_BS_UCE_Ich458 ,14.2923593
Sapyga_sp_EX466 ,53.0242489
Scutimica_sp_USNMENT01322133 ,67.5339332
Schenkia_sp_BS_UCE_Ich110 ,12.6155254
Scolomus_clypeatus_BS_UCE_Ich328 ,46.3893549
Setanta_sp_BS_UCE_Ich267 ,56.1422907
Skiapus_coalescens_BS_UCE_Ich463 ,14.8131768
Spathius_laflammei_USNMENT01322434 ,15.6100351
Spilomicrus_sp_USNMENT01322337 ,81.9048345
Spliopteron_occiputale_BS_UCE_Ich313 ,15.4880281
Stenarella_insidiator_BS_UCE_Ich059 ,8.3285039
Stenichneumon_culpator_BS_UCE_Ich238 ,11.5159372
Stenomacrus_sp_BS_UCE_Ich499 ,12.2830563
Stilbops_vetulus_BS_UCE_Ich423 ,74.8749428
Synopeas_sp_USNMENT01223783 ,37.8290377
Tamaulipeca_nsp_BS_UCE_Ich185 ,19.1490011
Tenuipetiolus_ruber_USNMENT01322382 ,49.2931219
Therion_sp_BS_UCE_Ich403 ,46.1590666
Theronia_sp_BS_UCE_Ich435 ,19.6965075
Thyreodon_sp_BS_UCE_Ich383 ,80.0861675
Toxoneuron_viator_USNMENT01322468 ,30.2607900
Trichopria_sp_USNMENT01322335 ,37.5293579
Trathala_n_sp_BS_UCE_Ich408 ,52.2418789
Trematopygodes_rufipectus_BS_UCE_Ich345 ,28.3323166
Trematopygus_sp_BS_UCE_Ich468 ,69.2801586
Trichomma_cf_BS_UCE_Ich452 ,26.9338112
Triclistus_crassus_BS_UCE_Ich334B ,17.8892786
Trieces_sp_BS_UCE_Ich392 ,44.9626354
Trogomorpha_trogiformis_BS_UCE_Ich205 ,72.4965686
Trychosis_exulans_BS_UCE_Ich097 ,10.7267043
Utetes_sp1_USNMENT01322452 ,50.5764831
Venturia_sp_BS_UCE_Ich450 ,19.1177368
Vipio_sp1_USNMENT01322501 ,22.4775050
Vulgichneumon_sp_BS_UCE_Ich207 ,7.3021199
Xanthocampoplex_sp_BS_UCE_Ich460 ,29.5295104
Xorides_sp_BS_UCE_Ich309 ,10.0549032
Zaglyptus_varipes_BS_UCE_Ich349 ,14.4227543
Aedes_albopictus_GCA_001444175 ,86.9742260
Agrilus_planipennis_GCA_000699045 ,77.9906970
Blattella_germanica_GCA_000762945 ,66.4351075
Homalodisca_vitripennis_GCA_000696855 ,75.4964160
Papilio_glauca_GCA_000931545 ,79.6682934
Pediculus_humanus_corporis_GCA_000006295 ,77.7001678
