Species,TotalMiss
Acanthochalcis_nigricans_USNMENT01322190 ,14.6544936
Epitranus_sp_USNMENT01322192 ,43.0431145
Haltichella_sp_USNMENT01322193 ,26.8678019
Psilochalcis_brevialata_USNMENT01322195 ,16.9258785
Bruchodape_sp_USNMENT01322199 ,7.9756866
Notaspidium_sp_USNMENT01322202 ,32.7419037
Phylloxeroxenus_sp_USNMENT01322207 ,31.2013978
Aspicera_hartigi_USNMENT01322148 ,14.3862585
Melanips_sp_USNMENT01322150 ,34.3193228
Omalaspis_sp_USNMENT01322151 ,38.8571710
Paraspicera_sp_USNMENT01322152 ,9.7032188
Apocharips_trapezoidea_USNMENT01322156 ,16.1236342
Lytoxysta_brevipalpus_USNMENT01322157 ,18.5426715
Euceroptres_montanus_USNMENT01322161 ,11.0517767
Figites_sp_USNMENT01322163 ,10.8844374
Parnips_nigripes_USNMENT01322129 ,23.6809725
Mikeius_hartigi_USNMENT01322169 ,40.3681465
Plectocynips_pilosus_USNMENT01322170 ,38.5397185
Neuroscelio_doddi_OSUC_0147252 ,71.1192046
Sparasion_cullaris_USNMENT01322137 ,9.1199921
Paridris_minator_USNMENT01322139 ,16.3672606
Waldheimia_carbonaria_USNMENT01322216 ,15.7594251
Evaniella_semaeoda_USNMENT01322217 ,11.7777340
Tremex_columba_USNMENT01322218 ,6.7403288
Lagium_atroviolaceum_USNMENT01322219 ,12.1419431
Cladius_difformis_USNMENT01322223 ,22.4357712
Schizocerella_lineata_USNMENT01322224 ,27.4756374
Acordulecera_pellucida_USNMENT01322225 ,46.5473964
Macrophya_trisyllaba_USNMENT01322226 ,13.9482233
Gasteruption_assectator_USNMENT01322227 ,11.5267251
Pristaulacus_stigmaterus_USNMENT01322229 ,5.4606753
Xyela_bakeri_USNMENT01322230 ,10.1240280
Taxonus_pallipes_USNMENT01322231 ,12.3634216
Ibalia_anceps_USNMENT00653903 ,7.8132690
Ropronia_garmani_USNMENT0653896 ,9.6638449
Striatovertex_sp_USNMENT00653899 ,9.7795059
Gronotoma_sp_USNMENT00877589 ,15.6782164
Andricus_sp_USNMENT00877721 ,18.1907668
Trybliographa_sp_USNMENT00877722 ,13.3010139
Bracon_sp1_USNMENT01322232 ,15.5059553
Aleiodes_sp1_USNMENT01322233 ,10.2249237
Apanteles_sp4_USNMENT01322237 ,19.7583424
Hymenochaonia_sp2_USNMENT01322244 ,15.2844768
Phanacis_sp_USNMENT00653613 ,69.6451422
Pseudibalia_sp_USNMENT01339677 ,38.3280835
Archaeoteleia_mellea_OSUC_203348 ,7.1119205
Nixonia_watshami_USNMENT01109338 ,7.0700856
Eurytoma_obtusiventris_USNMENT01339653 ,7.4589034
Bruchophagus_gibbus_USNMENT01339648 ,9.1126095
Prodecatoma_vitis_USNMENT01339596 ,8.5884437
Heimbra_opaca_USNMENT01339599 ,22.1995275
Prodecatomidea_sp_USNMENT01339601 ,26.8185845
Ganaspis_sp2_USNMENT01339603 ,16.4041736
Xyalaspis_sp_USNMENT01339604 ,9.7770450
Alloxysta_sp1_USNMENT01339609 ,9.9370017
Sarothrus_sp2_USNMENT01339611 ,11.0591594
Anacharis_sp_USNMENT01339612 ,5.6304754
Zaeucoila_robusta_USNMENT01339614 ,9.9246973
Thoreauella_sp1_USNMENT01339615 ,15.7446599
Lonchidia_sp1_USNMENT01339616 ,11.4627424
Xyalophora_sp1_USNMENT01339617 ,7.4195295
Orussus_minutus_USNMENT01339621 ,5.8839453
Hartigia_trimaculata_USNMENT01339622 ,6.9937986
Janus_integer_USNMENT01339623 ,5.7978147
Onycholyda_luteicornis_USNMENT01339624 ,11.2535683
Pamphilus_pullatus_USNMENT01339625 ,48.7941727
Arge_humeralis_USNMENT01339627 ,19.7460380
Heptamelus_dahlbomi_USNMENT01339629 ,20.0216557
Atomacera_decepta_USNMENT01339630 ,16.1137907
Lophyrotoma_zonalis_USNMENT01339631 ,42.4426617
Athalia_sp_USNMENT01339632 ,9.9862191
Trichoplasta_sp1_USNMENT01339635 ,13.5200315
Acanthaegilips_brasiliensis_USNMENT01339636 ,7.1242248
Leptolamina_ponapenis_USNMENT01339637 ,10.2618368
Paramblynotus_virginianus_USNMENT01339638 ,9.7991928
Aegilips_chilensis_USNMENT01339639 ,6.6517374
Phaenoglyphis_sp1_USNMENT01339640 ,11.9376907
Rhoptromeris_sp1_USNMENT01339642 ,32.0651639
Odonteucoila_sp1_USNMENT01339643 ,12.1394822
Nordlandiella_semirufa_USNMENT01339644 ,9.8557929
Dilyta_sp1_USNMENT01339646 ,28.8807954
Aegilips_sp3_USNMENT01339647 ,9.2405749
Chryseida_sp6_USNMENT01339649 ,5.9011714
Xiphydria_maculata_USNMENT01339666 ,7.8649473
Xiphydria_maculata_USNMENT01339667 ,7.5548774
Hyptia_harpyoides_USNMENT01339668 ,21.1561177
Megischus_mexicana_USNMENT01339669 ,28.0539423
Aulacus_burquei_USNMENT01339672 ,8.3792696
Heteribalia_sp_USNMENT01339673 ,5.1899793
Ampibolips_hidalgoensis_USNMENT01339676 ,45.5089084
Austromerus_sp_USNMENT01197939 ,36.4553598
Tetrabaeus_sp_USNMENT01197878 ,15.0359287
Alfredella_sp_USNMENT01197967 ,24.3503298
Zelandonota_sp_USNMENT01109898 ,18.4171670
Calomerella_sp_USNMENT01197842 ,22.0051186
Nanomerus_spinulus_USNMENT01197953 ,17.4820356
Metaclisis_sp_USNMENT01197956 ,12.7965351
Platygaster_sp_USNMENT01335753 ,21.4022049
Inostemma_sp_USNMENT01335757 ,23.9344424
Allostemma_sp_USNMENT01335756 ,28.4526036
Annettella_sp_USNMENT01197959 ,30.8175017
Zelostemma_sp_USNMENT01109896 ,13.3969879
Proplatygaster_sp_USNMENT01109879 ,9.1667487
Magellanium_sp_USNMENT01197849 ,10.3233586
Janzenella_innupta_OSUC_264384 ,27.4953243
Isolia_sp_OSUC_698060 ,23.7424943
Micrevania_DERV064_PSUC_FEM188505 ,13.0007875
Zeuxevania_sp_PSUC_FEM188508 ,25.6324441
Evania_albofacialis_PSUC_FEM188504 ,14.0343538
Szepligetella_DERV047_PSUC_FEM188503 ,16.1605473
Holophleps_sp_PSUC_FEM146688 ,13.5200315
Ceraphron_sp1_PA_PSUC_FEM10045052 ,18.9560980
Ceraphron_sp2_PA_PSUC_FEM10045062 ,18.0185058
Dendrocerus_aphidum_NCSU0016853 ,19.8986121
Dendrocerus_mexicali_PSUC_FEM86151 ,28.7749779
Coelinius_sp1_USNMENT01322508 ,13.1779703
Alysia_sp1_USNMENT01322532 ,16.0227385
Dinotrema_sp1_USNMENT01322537 ,42.5263313
Oenonogastra_sp1_USNMENT01322540 ,32.6410080
Pentapleura_foveolata_USNMENT01322541 ,19.8050989
Phaenocarpa_sp2_USNMENT01322542 ,12.9097352
Blacus_spA_USNMENT01322548 ,9.5408013
Schizoprymnus_sp2_USNMENT01322549 ,18.1415494
Aliolus_spA_USNMENT01322550 ,12.8285264
Nealiolus_sp1_USNMENT01322551 ,13.9531450
Eubazus_sp1_USNMENT01322552 ,43.7444630
Charmon_sp1_USNMENT01322560 ,9.8902451
Chelonus_Microchelonus_sp1_USNMENT01322561 ,12.6144306
Heterospilus_sp18_USNMENT01322563 ,12.3068215
Odontobracon_montanus_USNMENT01322564 ,12.8974308
Ontsira_sp1_USNMENT01322565 ,3.7602126
Cosmophorus_sp1_USNMENT01322566 ,22.7409194
Leiophron_sp1_USNMENT01322568 ,9.8385668
Peristenus_sp1_USNMENT01322569 ,15.5330249
Microctonus_sp4_USNMENT01322570 ,8.2463825
Syntretus_sp1_USNMENT01322572 ,14.1918496
Elasmosoma_sp1_USNMENT01322574 ,11.0345506
Diospilus_sp1_USNMENT01322575 ,7.9929127
Helcon_nunciator_USNMENT01322576 ,53.7257604
Homolobus_sp1_USNMENT01322577 ,5.3622404
Hormius_sp2_USNMENT01322578 ,14.1352495
Ichneutes_sp1_USNMENT01322581 ,15.2057289
Macrocentrus_spA_USNMENT01322585 ,11.3962988
Microplitis_sp2_USNMENT01322587 ,18.4319323
Snellenius_sp1_USNMENT01322589 ,21.6556748
Mirax_sp1_USNMENT01322590 ,45.5359780
Biosteres_spinaciae_USNMENT01322591 ,12.1468648
Diachasma_muliebre_USNMENT01322592 ,10.2052367
Fopius_arisanus_USNMENT01322593 ,9.9640713
Opius_sp5_USNMENT01322595 ,15.1072940
Opius_sp27_USNMENT01322597 ,7.6779211
Orgilus_sp1_USNMENT01322598 ,15.1835811
Chremylus_elaphus_USNMENT01322599 ,19.5467074
Pambolus_sp1_USNMENT01322600 ,10.2938281
Rhysipolis_sp1_USNMENT01322603 ,9.6490796
Dolopsidea_carinata_USNMENT01322605 ,14.0737277
Oncophanes_sp_USNMENT01322606 ,11.9918299
Lysitermoides_sp1_USNMENT01322608 ,36.0763855
Triraphis_sp2_USNMENT01322611 ,9.1076878
Urosigalphus_sp2_USNMENT01322614 ,8.5933655
Polemochartus_liparae_USNMENT01322615 ,12.1763953
Liobracon_aquilonius_USNMENT01322616 ,20.1176297
Colastes_sp1_USNMENT01322617 ,8.2242347
Vadumasonium_sp1_USNMENT01322618 ,8.0470519
Polystenidea_parksi_USNMENT01322620 ,9.2085835
Trioxys_sp2_USNMENT01322623 ,24.2863471
Stiropius_sp_USNMENT01322624 ,9.2897923
Clinocentrus_sp2_USNMENT01322625 ,9.4079142
Coelinius_n_sp_USNMENT01322626 ,5.9971454
Ganaspis_brasiliensis_USNMENT01339685 ,9.5186534
Bassus_sp4_USNMENT01322252 ,31.4031893
Bephrata_sp_USNMENT01322396 ,24.3109558
Bembix_americana_EX446 ,44.0176198
Bombus_pennsylvanicus_HPG16 ,3.4722906
Brachycistis_timberlakei_EX440 ,6.8830594
Callirhytis_eldoradensis_USNMENT00893402 ,84.9517669
Callomelitta_antipodes_BND687 ,6.5114677
Capicola_richtersveldensis_BND941 ,6.9248942
Caupolicana_yarrowi_BND654 ,5.7018407
Cecinothofagus_ibarrai_USNMENT01322269 ,21.4440398
Ceraphron_masneri_PSUC_FEM17531 ,20.6934738
Centistes_sp1_USNMENT01322439 ,14.5462152
Ceroptres_sp_USNMENT01322294 ,7.4982774
Ceraphron_sp_PSUC_FEM17529 ,37.9220396
Centris_rhodopus_BND615 ,7.2497293
Ceratina_duplex_calcarta_BND657 ,6.4991633
Chaenusa_americana_USNMENT01322482 ,18.9733241
Chorebus_posticus_USNMENT01322423 ,17.5214096
Chaenusa_quadriceps_USNMENT01322484 ,56.9421203
Chalybion_californicus_HPG12 ,7.8034255
Chlorion_aerarium_BND837 ,8.0987302
Chrysis_sp_EX561 ,9.3119402
Chyphotes_mellipes_HPG7 ,6.6984939
Chyphotes_sp_EX553 ,5.6600059
Cinetus_sp_USNMENT01322342 ,12.4495521
Conostigmus_abdominalis_PSUC_FEM17567 ,10.6580372
Conostigmus_crassicornis_PSUC_FEM13461 ,27.4608721
Coiba_jeffersoni_USNMENT01322487 ,13.7341274
Coelinius_robinae_USNMENT01322424 ,13.7070578
Coptera_sp_USNMENT01322289 ,29.6313614
Codrus_sp_USNMENT01322353 ,70.7156216
Coelocyboides_sp_USNMENT01322071 ,34.6564623
Colletes_dimidiatus_BND283 ,8.0027562
Colocistis_eremi_EX558 ,7.5130426
Cratospila_neocirce_USNMENT01322464 ,9.3070184
Creator_spissicornis_PSUC_FEM13530 ,25.3322177
Ctenocolletes_albomarginatus_BND1320 ,8.2537651
Ctenoplectra_rodhaini_BND984 ,6.3367457
Cynips_plumbea_USNMENT01322300 ,76.0064967
Dacnusa_KPBS_sp1_USNMENT01322427 ,21.4071267
Dasylabris_sp_EX559 ,5.1235358
Dasymutilla_sackenii_EX569 ,12.8703613
Dasypoda_visnaga_BND977 ,2.8619943
Conostigmus_Dendrocerus_fasciatipennis_NCSU43309 ,10.6728024
Deinodryinus_atriventris_EX475 ,16.4140171
Diplolepis_bicolor_USNMENT01322275 ,14.7923024
Digonogastra_eurygaster_USNMENT01322500 ,15.4001378
Diachasmimorpha_longicaudata_USNMENT01322503 ,21.7959445
Diastrophus_turgidus_USNMENT01322311 ,14.0269712
Dieunomia_nevadensis_BND1112 ,4.2843784
Dioxys_pomonae_BND1152 ,8.8960528
Disholcaspis_quercusmamma_EX579 ,13.8670145
Doryctes_erythromelas_USNMENT01322488 ,22.7212324
Dryocosmus_rileypokei_USNMENT01322317 ,16.6773304
Ecphylus_rohweri_USNMENT01322490 ,22.8984152
Prionyx_canadensis_BND831 ,20.2578994
Eiphosoma_sp_BS_UCE_Ich190 ,14.6717197
Embolemidae_sp_EX483 ,7.9904518
Entomacis_sp_EX486 ,14.5216065
Ephuta_rufisquamis_EX573 ,7.5671818
Epyris_sp1_EX562 ,11.6128556
Ericrocis_lata_BND1100 ,14.0023624
Eschatocerus_niger_USNMENT01322270 ,22.5908062
Eurytoma_euphorbiae_USNMENT01322362 ,43.3334974
Eulaema_meriana_ML179 ,12.3068215
Euryglossa_ephippiata_BND691 ,4.9315878
Exasticolus_sp1_USNMENT01322476 ,18.9511763
Exotela_sp2_USNMENT01322456 ,19.8346294
Exallonyx_sp_USNMENT01322352 ,44.9182990
Exoneura_bicolor_BND682 ,6.5385373
Fidiobia_sp_USNMENT01223772 ,32.2866424
Foutsia_philodendri_USNMENT01322394 ,18.5894281
Gastrotrypes_sp_USNMENT01223878 ,24.5816517
Gnamptodon_sp1_USNMENT01322440 ,12.2895954
Goniozus_sp1_EX555 ,13.5224924
Halictus_ligatus_sayi_EX395 ,6.6443548
Heriades_leavitti_EX394 ,7.9559996
Heterogyna_nocticola_BND1290 ,6.3884241
Hypomicrogaster_zonaria_USNMENT01322460 ,24.4069298
Hylaeus_elegans_BND1310 ,4.8749877
Iphitrachelus_sp_USNMENT01335755 ,37.2526824
Isocolcus_scabiosae_USNMENT01322273 ,10.8081504
Ismarus_sp_USNMENT01197715 ,78.8192736
Hexacladia_sp1_USNMENT01231129 ,32.0897726
Anagyrus_sp1_USNMENT01231185 ,24.4709125
Acerophagus_sp1_USNMENT01231200 ,14.0540408
Centrodora_sp1_USNMENT01231207 ,15.2918594
Pleistodontes_sp1_JRAS00997_189 ,13.7316665
Halticoptera_patellana_JRAS01314_1701 ,13.0450832
Chalcimerus_borceai_JRAS01317_301 ,45.6442563
Courtella_hladikae_JRAS01934_189 ,12.0115169
Blastophaga_psenes_JRAS02767_189 ,21.8623880
Orasema_sp_JRAS03331_101 ,32.0996161
Philotrypesis_sp_JRAS05463_289 ,12.3240476
Glyphomerus_stigma_JRAS05562_599 ,9.3857663
Idarnes_incerta_JRAS06107_389 ,33.9772615
Tetrapus_sp1_JRAS06126_189 ,16.0621124
Spalangia_sp_JRAS06352_0289 ,17.0070873
Ormyrus_salmaticus_JRAS06480_1789 ,10.1781671
Neosycophila_sp_JRAS06679_289 ,12.4470912
Neanastatus_sp_JRAS07313_489 ,14.0097451
Cleonymus_sp_JRAS07458_689 ,12.4520130
Dipara_sp_JRAS07460_289 ,20.5901171
Herbertia_sp_JRAS07575_189 ,12.8826656
Cea_pulicaris_JRAS07600_189 ,11.3347770
Chartocerus_sp_JRAS07600_201 ,16.7240870
Mymaromma_anomalum_JRAS07601_189 ,39.4650064
Eupelmus_linearis_JRAS07601_289 ,12.0213604
Eunotus_acutatus_JRAS07602_1001 ,18.6706369
Polistomorpha_fasciata_JRAS07624_301 ,6.3416675
Chiloe_micropteron_JRAS07627_189 ,20.4350822
Promuscidea_sp_JRAS07754_101 ,11.8072645
Monacon_sp_JRAS07775_189 ,10.6703416
Signiphora_sp_JRAS07789_189 ,43.2670538
Oglobinisca_sp_JRAS07790_201 ,8.6278177
Clytina_giraudi_JRAS07820_189 ,11.6300817
Eretmocerus_eremicus_JSTR00476_189 ,25.9917315
Lagynodes_crassicornis_PSUC_FEM13564 ,18.5279063
Leiophron_incerta_USNMENT01322473 ,33.1011911
Leluthia_mexicana_USNMENT01322436 ,7.5721036
Leptacis_sp_USNMENT01223928 ,20.4966040
Lithurgus_pullatus_BND1030 ,5.3179447
Loboscelidia_sp_EX554 ,10.2027759
Masner_lubomirus_PSUC_FEM13496 ,40.8209469
Macropis_europaea_BND980 ,6.9125898
Macrotera_echinocacti_BND1092 ,6.5237720
Manuelia_gayatina_BND1255 ,9.1519835
Megaspilus_armatus_PSUC_FEM13531 ,37.2379171
Meteorus_sp6_USNMENT01322447 ,22.1650753
Megischus_sp_USNMENT01322262 ,17.2728615
Meganomia_binghami_BND1026 ,14.5609804
Megichile_exilis_EX393 ,6.5877547
Melitta_arrogans_BND943 ,8.0519736
Methoca_sp_EX570 ,19.5294812
Miota_sp_USNMENT01322341 ,27.5076287
Microbembex_cubana_EX445 ,60.8868983
Mischocyttarus_mexicanus_EX398 ,13.6652230
Mutilla_sp_EX563 ,6.2530761
Myrmosa_sp_EX575 ,8.4432523
Myzinum_sp_EX576 ,4.7937789
Nasonia_vitripennis_USNMENT01322105 ,18.4220888
Neuroterus_distortus_USNMENT01322326 ,44.8149424
Nematus_tibialis_HPG2 ,16.3918693
Neopasiphae_mirabilis_BND1312 ,7.9633822
Oberthuerella_lenticularis_USNMENT01322285 ,15.5084162
Odontocolon_albotibale_BS_UCE_Ich200 ,6.8116941
Odontomutilla_sp_EX556 ,3.6150212
Olixon_sp_BS_UCE_Rhop1 ,29.7199528
Oxybelus_analis_EX443 ,23.8261640
Paraulax_quelensis_USNMENT01322268 ,17.3540703
Paramesius_sp_USNMENT01322286 ,41.9012698
Pantoclis_sp_USNMENT01322340 ,30.2490403
Paradecatoma_sp_USNMENT01322415 ,40.0679201
Pachodynerus_alayoi_EX400 ,8.4457132
Pachymelus_peringueyi_BND986 ,8.0618171
Parancistrocerus_bacu_EX401 ,10.9459592
Pararhophites_orobinus_BND1424 ,9.0363225
Periclistus_sp1_USNMENT01322291 ,6.4154937
Pelecinus_sp_EX451 ,16.1211733
Pepsis_grossa_EX437 ,14.0860321
Philanthus_gibbosus_BND827 ,5.1579880
Pioscelus_borealis_USNMENT01322491 ,18.9413328
Piestopleura_sp_USNMENT01223801 ,32.4687469
Pison_chilense_BND1250 ,5.6870755
Plagiotrochus_suburi_USNMENT01322345 ,31.7009548
Plebeina_hildebrandti_BND992 ,12.4003347
Plenoculus_cockerelli_BND809 ,13.2517964
Plumarius_sp_EX550 ,9.3439315
Pluto_argentifrons_EX448 ,7.9781475
Pogonomyrmex_occidentalis_EX377 ,7.1906684
Polistes_poeyi_EX399 ,14.5905109
Pompilidae_sp_EX407 ,8.8173049
Propsilomma_columbianum_USNMENT01322336 ,15.9809036
Proterops_sp_proteroptoides_USNMENT01322444 ,16.3278866
Proctotrupes_sp1_USNMENT01322351 ,75.9720445
Praon_sp1_USNMENT01322430 ,13.4486662
Prionyx_thomae_EX404 ,20.7254651
Pristocerus_sp1_EX552 ,11.8146471
Proscolia_sp_EX568 ,3.3049513
Protoxaea_gloriosa_BND217 ,13.4117531
Pseudomasaris_vespoides_EX442 ,17.2827050
Pulverro_boharti_BND1663 ,7.2521902
Rhytidoponera_chalybaea_T000 ,8.2832956
Rhaconotus_fasciatus_USNMENT01322492 ,13.3723792
Rhoophilus_loewi_USNMENT01322293 ,8.2143912
Rhygoplitis_sp1_USNMENT01322480 ,46.1856482
Rhopalomutilla_sp_EX564 ,4.4886308
Rhopalosoma_nearcticum_EX457 ,7.7591298
Sapyga_pumila_HPG8 ,10.1855498
Sceliphron_caementarium_EX439 ,17.2753224
Sclerogibbidae_sp_EX566 ,47.0346491
Scolia_verticalis_HPG11 ,7.8427995
Scoliinae_sp_EX577 ,6.6468156
Scrapter_heterodoxus_BND904 ,4.2327001
Sericomyrmex_harekuli_HPG9 ,8.5761394
Sigalphus_sp1_USNMENT01322498 ,14.7775372
Sierolomorpha_sp_EX471 ,9.2110444
Smicromyrmilla_sp_EX567 ,8.8739049
Sphaeropthalma_orestes_EX436 ,7.1439118
Sphecius_hogardii_EX447 ,26.0483315
Sphecodes_persimilis_BND559 ,9.5580274
Sphex_jamaicensis_EX405 ,8.9231224
Stantonia_sp30_USNMENT01322481 ,12.2305345
Stenamma_megamanni_EX368 ,5.8027365
Stigmatomma_oregonense_EX435 ,9.6146274
Synophrus_pilulae_USNMENT00961203 ,10.3233586
Synergus_sp_USNMENT01322283 ,4.5919874
Synophromorpha_sylvestris_USNMENT01322282 ,7.2325032
Tachysphex_alayoi_EX402 ,13.6504577
Tetramesa_romana_USNMENT01322405 ,23.9098336
Thrinchostoma_perineti_BND1247 ,13.3822227
Thyninnae_sp_EX565 ,4.2203957
Thyreus_delumbatus_BND988 ,4.9832661
Tiphia_sp_EX571 ,9.3931489
Triraphis_discoideus_USNMENT01322496 ,12.9171178
Triaspis_sp1_USNMENT01322475 ,16.4509302
Symphya_n_sp2_USNMENT01322254 ,9.7229058
Pompilidae_sp_USNMENT01339591 ,18.8281327
Trassedia_n_sp_PSUC_FEM95969 ,45.4276996
Trachusa_larreae_BND1144 ,5.7879713
Trissolcus_sp_USNMENT01223831 ,13.6012403
Trogaspidia_sp_EX574 ,4.8159268
Trypoxylon_sp_EX403 ,10.5620632
Vanhornia_eucnemidarum_EX498 ,14.9350330
Vespa_sp_EX578 ,12.0533517
Wroughtonia_sp1_USNMENT01322502 ,23.0239197
Xanthesma_furcifera_BND710 ,15.2008072
Xiphosomella_sp_BS_UCE_Ich409 ,43.5279063
Xyela_sp_EX453 ,22.3545625
Xylocopa_virginica_BND1158 ,6.1915543
Yelicones_delicatus_USNMENT01322497 ,13.7587361
Zapatella_davisae_USNMENT01322330 ,52.4657939
Zygota_sp_USNMENT01322354 ,50.6349050
Chromeurytoma_sp_ANIC00037_189 ,19.0594547
Perilampella_sp_ANIC00063_189 ,37.5061522
Ablerus_sp1_USNMENT01231208 ,47.4677626
Absyrtus_sp_BS_UCE_Ich386 ,32.5573383
Acanthocaudus_bicolor_USNMENT01322505 ,25.1230436
Acrolyta_sp_BS_UCE_Ich122 ,41.5272172
Acrotaphus_wiltii_BS_UCE_Ich319 ,8.5835220
Adialytus_sp1_USNMENT01322467 ,52.7758638
Adelognathus_sp_BS_UCE_Ich181 ,68.1292450
Agonocryptus_brevicauda_BS_UCE_Ich581 ,31.3170588
Agonocryptus_physocnemis_BS_UCE_Ich001 ,18.0677232
Agriotypus_armatus_BS_UCE_Ich182 ,71.5966138
Allophyris_n_sp_BS_UCE_Ich339 ,70.0880992
Alloplasta_superba_BS_UCE_Ich312 ,15.3583030
Alomya_debellator_BS_UCE_Ich201 ,7.3924599
Alophophion_sp_BS_UCE_Ich327 ,15.5256423
Ammophila_cybele_EX406 ,16.4312432
Andrena_nigroaenea_BND531 ,6.6665026
Anomalon_sp_BS_UCE_Ich336B ,44.7534206
Aperileptus_sp_BS_UCE_Ich495 ,19.4162811
Aphanogmus_fumipennis_PSUC_FEM17533 ,21.7073531
Aranedra_sp2_USNMENT01322392 ,79.7593267
Arotes_meleus_BS_UCE_Ich301 ,14.4527020
Aspilota_sp2_USNMENT01322446 ,17.3712964
Astrenis_sp_BS_UCE_Ich443 ,35.2642977
Atanycolus_sp_hicoriae_USNMENT01322499 ,17.2310267
Ateleute_sp_BS_UCE_Ich183 ,23.6785117
Atopotrophus_bucephalus_BS_UCE_Ich434 ,33.8911310
Atractodes_sp_BS_UCE_Ich154 ,9.7425928
Ausystole_sp_USNMENT01322399 ,42.8880795
Auplopus_sp_EX549 ,42.3171572
Aximopsis_sp3_USNMENT01322404 ,52.1483414
Isosomodes_parkeri_USNMENT01322054 ,33.5466089
Systasis_sp_USNMENT01322057 ,69.3547593
Pseudometagea_sp_USNMENT01322060 ,40.2721725
Systole_sp_prob_albipennis_USNMENT01322069 ,53.7552909
Cosmocomoidea_morrilli_USNMENT01322077 ,55.1136923
Polynema_near_needhami_USNMENT01322078 ,68.5943498
Tanaostigmodes_albiclavus_USNMENT01322080 ,80.1629097
Tanaostigma_stanleyi_USNMENT01322081 ,87.7325524
Palmon_sp_USNMENT01322085 ,35.9533419
Physothorax_pallidus_USNMENT01322087 ,27.3402894
Torymoides_sulcius_USNMENT01322088 ,35.4291761
Megastigmus_transvaalensis_USNMENT01322090 ,22.2708928
Pteromalus_puparum_USNMENT01322091 ,48.2134068
Theocolax_elegans_USNMENT01322095 ,45.3686386
Macroglenes_penetrans_USNMENT01322098 ,31.6320504
Eutrichosoma_mirabile_USNMENT01322104 ,45.9001870
Torymus_sp_USNMENT01322178 ,13.6086229
Elasmus_albizziae_USNMENT01322182 ,56.4154937
Pnigalio_minio_USNMENT01322183 ,55.8150409
Entedon_leucogramma_USNMENT01322185 ,71.7861010
Aprostocetus_prob_gala_USNMENT01322186 ,40.2229550
Chalcis_barbara_USNMENT01322189 ,12.7497785
Dirhinus_sp_USNMENT01322191 ,48.8458510
