Species,TotalMiss
Eciton_burchellii_FMNHINS0003471851 ,23.8945587
Ectatomma_tuberculatum_FMNHINS0003165706 ,13.8000631
Ectomomyrmex_sp_CUIC000115663 ,15.3847828
Epopostruma_quadrispinosa_group_CASENT0625856 ,92.4773417
Euprenolepis_sp_FMNHINS0003471830 ,17.9623323
Eurhopalothrix_procera_FMNHINS0003471708 ,16.6605011
Eusphinctus_sp_CASENT0285681 ,18.8874321
Eutetramorium_mocquerysi_RA0321atMCZ ,81.3802239
Evagetes_parvus_RA0386atMCZ ,63.7921749
Forelius_maranhaoensis_VOUCHER1308 ,27.9825697
Formica_occulta_FMNHINS0003471213 ,14.1868587
Formicoxenus_provancheri_RA0230atMCZ ,16.4020934
Froggattella_kirbii_FMNHINS0003145052 ,16.3827808
Fulakora_cf_orizabana_CASENT0633398 ,20.0608754
Gauromyrmex_acanthinus_CASENT0126225 ,12.2953138
Gesomyrmex_chaperi_RA1124atMCZ ,18.0578072
Gigantiops_destructor_FMNHINS0003145673 ,48.0983908
Gnamptogenys_annulata_FMNHINS0003165073 ,24.9562067
Goniomma_hispanicum_RA0341atMCZ ,15.5229629
Gracilidris_sp_VOUCHER0549 ,20.5507622
Hagensia_havilandi_CUIC000115664 ,19.9537042
Harpagoxenus_sublaevis_CASENT0106289 ,13.7976150
Harpegnathos_sp_CUIC000115665 ,18.9616904
Heterogyna_nocticola_CUICBND1290 ,90.3728144
Heteroponera_panamensis_RA0362atMCZ ,17.3209370
Huberia_brounii_CASENT0106136 ,12.7166545
Hylomyrma_dentiloba_RA0973atMCZ ,17.6704675
Hypoponera_opacior_FMNHINS0003144838 ,17.6954923
Iberoformica_subrufa_CASENT0270631 ,73.3260616
Indomyrma_dasypyx_MCZ594236 ,22.1436421
Iridomyrmex_sanguineus_FMNHINS0003471633 ,15.4160637
Kalathomyrmex_emeryi_USNMENT00924119 ,89.9313451
Kartidris_sparsipila_CASENT0235130 ,16.6139877
Labidus_praedator_FMNHINS0003145665 ,19.5802370
Lachnomyrmex_pilosus_CUIC000115666 ,81.3016136
Lasiomyrma_in01_CASENT0366611 ,39.5529818
Lasiophanes_atriventris_CASENT0106235 ,71.8884984
Lasius_americanus_FMNHINS0000105181 ,13.9703402
Lenomyrmex_foveolatus_CASENT0625812 ,85.1309447
Lepisiota_canescens_CASENT0138305 ,81.4901152
Leptanilla_sp_RA0400atMCZ ,30.5584872
Leptanilloides_nomadus_RA0397atMCZ ,23.7079611
Leptogenys_kitteli_FMNHINS0003165525 ,17.9329554
Leptomyrmex_unicolor_FMNHINS0003145082 ,14.9318892
Leptothorax_sp_RA0366atMCZ ,15.8602531
Linepithema_humile_Genome ,75.4297729
Liometopum_luctuosum_FMNHINS0003145362 ,22.3517283
Liomyrmex_gestroi_CASENT0106198 ,13.4739253
Lioponera_cf_suscitata_CASENT0386895 ,17.9794688
Lividopone_sp_CASENT0732065 ,21.3542743
Lophomyrmex_sp_FMNHINS0003471778 ,31.6674646
Lordomyrma_sp_FMNHINS0003471826 ,15.7111926
Malagidris_jugum_CASENT0494278 ,12.9116844
Manica_hunteri_CASENT0633990 ,21.1448280
Martialis_heureka_CASENT0106181 ,28.0304432
Mayaponera_constricta_CASENT0636005 ,13.5288709
Mayriella_transfuga_RA0265atMCZ ,16.1844868
Megalomyrmex_balzani_FMNHINS0003145684 ,15.8384924
Megaponera_analis_FMNHINS0003165597 ,21.6581075
Melissotarsus_weissi_FMNHINS0003471522 ,15.2000892
Melophorus_sp_FMNHINS0003145083 ,19.7301135
Meranoplus_sp_FMNHINS0003145090 ,13.2533267
Mesoponera_sp_FMNHINS0003471709 ,17.4218520
Messor_bouvieri_RA0347atMCZ ,14.4022892
Metapone_madagascarica_RA0211atMCZ ,24.2949548
Microdaceton_ug01_CASENT0362426 ,77.6605120
Mischocyttarus_flavitarsis_CASENT0106320 ,52.5147156
Monomorium_floricola_FMNHINS0003165137 ,30.6330174
Mycetagroicus_inflatus_USNMENT00539680 ,91.6615892
Mycetarotes_parallelus_USNMENT00539651 ,86.8859415
Mycetomoellerius_zeteki_USNMENT01125246 ,87.0515945
Mycetophylax_simplex_USNMENT00538737 ,89.5486296
Mycetosoritis_hartmanni_USNMENT00924124 ,93.6785299
Mycocepurus_smithii_USNMENT00307504 ,89.5567899
Myopias_maligna_FMNHINS0003471807 ,22.8840484
Myopopone_castanea_RA0326atMCZ ,21.0700258
Myrcidris_epicharis_CASENT0106096 ,21.6681718
Myrmecia_nigrocincta_FMNHINS0003145093 ,17.0424006
Myrmecina_americana_FMNHINS0000105185 ,13.7804785
Myrmecocystus_depilis_FMNHINS0003145369 ,13.8063193
Myrmecorhynchus_emeryi_CASENT0227590 ,85.1867064
Myrmelachista_plebecula_FMNHINS0003145488 ,15.9859209
Myrmica_wheeleri_FMNHINS0003471188 ,13.0596568
Myrmicaria_natalensis_FMNHINS0003165599 ,14.7115625
Myrmicocrypta_sp_FMNHINS0003145508 ,13.9942769
Myrmoteras_sp_CUIC000009611 ,22.2007638
Neivamyrmex_opacithorax_FMNHINS0000062889 ,20.9824392
Neocerapachys_neotropicus_CASENT0732015 ,19.3963594
Neoponera_commutata_FMNHINS0003471648 ,12.5885387
Nesomyrmex_echinatinodis_FMNHINS0003165676 ,18.3279113
Nomamyrmex_esenbeckii_FMNHINS0003471328 ,20.1060288
Leptanilla_zhg_my06_CASENT0106373 ,42.3922032
Nothomyrmecia_macrops_RA0741atMCZ ,15.2952921
Notoncus_sp_RA0303atMCZ ,16.4850559
Notostigma_carazzii_CASENT0106112 ,92.2912881
Novomessor_cockerelli_FMNHINS0003145373 ,15.1826807
Nylanderia_bourbonica_FMNHINS0000062866 ,16.7456397
Ochetellus_sp_FMNHINS0003471721 ,46.8623856
Ochetomyrmex_semipolitus_CUIC000115667 ,15.0349803
Octostruma_sp_CUIC000115668 ,19.4627294
Ocymyrmex_picardi_RA0254atMCZ ,28.4787126
Odontomachus_ruginodis_FMNHINS0000078502 ,15.6592390
Odontoponera_sp_FMNHINS0003471791 ,17.9062986
Oecophylla_smaragdina_CASENT0106113 ,64.9566419
Onychomyrmex_hedleyi_FMNHINS0003145262 ,26.2610299
Ooceraea_australis_CASENT0106146 ,22.6327128
Opamyrma_hungvuong_CASENT0178347 ,24.6665180
Opisthopsis_major_FMNHINS0003145137 ,18.2074117
Orectognathus_nanus_FMNHINS0000105004 ,15.2906679
Oxyepoecus_sp_VOUCHEROLD037 ,23.8951028
Oxyopomyrmex_insularis_RA0346atMCZ ,16.2176718
Pachycondyla_impressa_FMNHINS0003471268 ,13.7127485
Paltothyreus_tarsatus_CUIC000116669 ,17.4259322
Papyrius_nitidus_FMNHINS0003145144 ,13.9632680
Paraparatrechina_sp_FMNHINS0003471578 ,16.1556540
Paraponera_clavata_FMNHINS0003165715 ,22.2943346
Parasyscia_dohertyi_CASENT0732020 ,20.8418109
Paratopula_th01_CASENT0010838 ,13.4644050
Paratrachymyrmex_cornetzi_USNMENT00439347 ,89.9294411
Paratrechina_longicornis_FMNHINS0003144862 ,24.7962659
Parvaponera_darwinii_CASENT0637361 ,20.1258854
Patagonomyrmex_angustus_RA1138atMCZ ,13.3381932
Pepsis_grossa_CASENT0106314 ,58.7798801
Perissomyrmex_snyderi_CASENT0106226 ,19.0315965
Petalomyrmex_phylax_CASENT0217048 ,78.0220109
Pheidole_flavens_FMNHINS0003145600 ,16.3857729
Philidris_cordata_RA0312atMCZ ,37.2468964
Phrynoponera_sp_CUIC000115670 ,14.0250139
Pilotrochus_besmerus_CASENT0135545 ,88.2383662
Plagiolepis_sp_FMNHINS0003471606 ,76.4247789
Platythyrea_sp_FMNHINS0003471822 ,23.8129563
Plectroctena_sp_CUIC000115671 ,15.9606241
Podomyrma_sp_FMNHINS0003145252 ,16.4741755
Poecilomyrma_myrmecodiae_CASENT0106144 ,20.8730919
Pogonomyrmex_badius_FMNHINS0003145383 ,16.1901990
Polyergus_mexicanus_FMNHINS0003165223 ,16.8533549
Polyrhachis_sokolova_FMNHINS0003145190 ,16.1763266
Ponera_pennsylvanica_FMNHINS0000105179 ,31.5893982
Prenolepis_imparis_FMNHINS0003471192 ,17.1294433
Prionopelta_antillana_FMNHINS0003145496 ,18.2626293
Pristomyrmex_sp_RA0278atMCZ ,17.8317684
Proatta_butteli_FMNHINS0003471779 ,14.0318141
Proceratium_sp_FMNHINS0003471710 ,22.8897605
Procryptocerus_pictipes_FMNHINS0003165677 ,14.2265719
Proformica_nasuta_RA0388atMCZ ,17.1737806
Prolasius_sp_RA0372atMCZ ,16.6898780
Propodilobus_pingorum_AntbaseNet01463 ,16.6300362
Protalaridris_sp_JTLC000015230 ,89.6258799
Protanilla_sp_RA0401atMCZ ,28.8562600
Psalidomyrmex_sp_CUIC000115672 ,13.9635400
Pseudoatta_sp_USNMENT00443055 ,73.3733911
Pseudolasius_sp_FMNHINS0003471809 ,18.7076347
Pseudomyrmex_gracilis_FMNHINS0003145444 ,22.9531384
Pseudoneoponera_sp_FMNHINS0003145239 ,15.2204898
Pseudonotoncus_hirsutus_CASENT0227592 ,88.5182626
Pseudoponera_sp_FMNHINS0003145536 ,14.4547868
Rasopone_ferruginea_CASENT0609807 ,11.9128703
Recurvidris_sp_RA0486atMCZ ,16.8898040
Rhopalomastix_johorensis_RA0390atMCZ ,18.3499440
Rhopalothrix_isthmica_CASENT0633226 ,16.8802838
Rhytidoponera_metallica_FMNHINS0003145208 ,12.3608678
Rogeria_belti_CASENT0633235 ,12.7593598
Romblonella_scrobifera_CASENT0106224 ,14.3223188
Rossomyrmex_anatolicus_CASENT0235254 ,88.7587179
Rotastruma_recava_CASENT0106250 ,20.5684427
Royidris_notorthotenes_CASENT0002259 ,22.2818222
Santschiella_kohli_CASENT0004701 ,90.5017463
Sceliphron_caementarium_CASENT0106321 ,93.0246222
Sericomyrmex_opacus_FMNHINS0003145561 ,14.4599550
Simopelta_pergandei_FMNHINS0003145538 ,14.7724924
Simopone_conradti_CASENT0732022 ,16.7872570
Solenopsis_invicta_FMNHINS0003144951 ,14.3816166
Sphinctomyrmex_cf_marcoyi_CASENT0731146 ,17.0086716
Stegomyrmex_manni_CASENT0633333 ,13.4176196
Stenamma_snellingi_FMNHINS0003471225 ,18.4203941
Stereomyrmex_horni_MCZ594252 ,16.3936611
Stigmacros_sp_CUIC000001235 ,34.7697179
Stigmatomma_pallipes_CUIC000115673 ,58.7809681
Strongylognathus_testaceus_CASENT0106266 ,13.1001861
Strumigenys_elongata_FMNHINS0003145576 ,12.7925448
Syscia_madrensis_CASENT0732067 ,19.7034567
Tanipone_aglandula_CASENT0052407 ,22.2687658
Tapinolepis_mg01_CASENT0041468 ,78.0195628
Tapinoma_melanocephalum_FMNHINS0003145465 ,20.7262074
Tatuidris_sp_RA0399atMCZ ,19.9817211
Technomyrmex_difficilis_FMNHINS0000078517 ,15.4995702
Temnothorax_torrei_FMNHINS0003471456 ,12.9266448
Terataner_mg02_CASENT0494349 ,12.4266938
Teratomyrmex_greavesi_QMT162820 ,88.4665811
Tetheamyrma_subspongia_CASENT0106305 ,21.3474741
Tetramorium_bicarinatum_FMNHINS0003145224 ,15.6252380
Tetraponera_ophthalmica_FMNHINS0003471601 ,24.7394162
Thaumatomyrmex_atrox_CUIC000115674 ,73.6364230
Trachymyrmex_septentrionalis_FMNHINS0003145472 ,13.1948449
Tranopelta_subterranea_FMNHINS0003471295 ,16.4097096
Trichomyrmex_criniceps_CASENT0106263 ,14.5157166
Turneria_bidentata_FMNHINS0003471687 ,15.1250150
Typhlomyrmex_rogenhoferi_FMNHINS0003165058 ,16.2620092
Veromessor_andrei_FMNHINS0003165141 ,71.0455450
Vespula_germanica_RA0385atMCZ ,50.0269288
Vicinopone_conciliatrix_CASENT0731168 ,17.2393346
Vitsika_suspicax_CASENT0068044 ,13.5394793
Vollenhovia_sp_FMNHINS0003471799 ,19.1297914
Vombisidris_bilongrudi_CASENT0200241 ,12.1963029
Wasmannia_auropunctata_FMNHINS0000062894 ,14.9601780
Xenomyrmex_floridanus_FMNHINS0003145004 ,12.1353730
Xerolitor_explicatus_USNMENT01125245 ,89.3786245
Leptanilla_th02_CASENT0119531 ,30.7252282
Yunodorylus_eguchii_RA0403atMCZ ,22.3128312
Zasphinctus_sarowiwai_CASENT0764121 ,22.1575145
Zatania_albimaculata_CASENT0106052 ,86.6226376
